state,EST_ST,week,count,total_cases,total_deaths,total_cases_us,total_deaths_us,total_cases_state_all_weeks,total_deaths_state_all_weeks,percentage_cases_spatial,percentage_deaths_spatial,Response,Percentage
Arkansas,5,1,890,41110,793,13644993,786250,99096299,1607345,0.301282675630541,0.100858505564388,anxiety_percentage,20.946067415730337
Arkansas,5,1,890,41110,793,13644993,786250,99096299,1607345,0.301282675630541,0.100858505564388,depression_percentage,17.864044943820225
Arkansas,5,1,890,41110,793,13644993,786250,99096299,1607345,0.301282675630541,0.100858505564388,percentage_cases_state,0.0414848994511894
Arkansas,5,1,890,41110,793,13644993,786250,99096299,1607345,0.301282675630541,0.100858505564388,percentage_deaths_state,0.0493360168476587
Arkansas,5,2,567,23407,544,7940175,474933,99096299,1607345,0.294791991360392,0.11454247230662,anxiety_percentage,32.87830687830688
Arkansas,5,2,567,23407,544,7940175,474933,99096299,1607345,0.294791991360392,0.11454247230662,depression_percentage,28.040564373897706
Arkansas,5,2,567,23407,544,7940175,474933,99096299,1607345,0.294791991360392,0.11454247230662,percentage_cases_state,0.0236204583180246
Arkansas,5,2,567,23407,544,7940175,474933,99096299,1607345,0.294791991360392,0.11454247230662,percentage_deaths_state,0.0338446319862879
Arkansas,5,3,1822,27902,594,8896630,534045,99096299,1607345,0.313624372374708,0.111226582029604,anxiety_percentage,10.231613611416028
Arkansas,5,3,1822,27902,594,8896630,534045,99096299,1607345,0.313624372374708,0.111226582029604,depression_percentage,8.726125137211856
Arkansas,5,3,1822,27902,594,8896630,534045,99096299,1607345,0.313624372374708,0.111226582029604,percentage_cases_state,0.0281564501213108
Arkansas,5,3,1822,27902,594,8896630,534045,99096299,1607345,0.313624372374708,0.111226582029604,percentage_deaths_state,0.0369553518379688
Arkansas,5,4,1551,34976,690,9837494,582599,99096299,1607345,0.355537700963274,0.118434806788203,anxiety_percentage,12.019342359767892
Arkansas,5,4,1551,34976,690,9837494,582599,99096299,1607345,0.355537700963274,0.118434806788203,depression_percentage,10.250805931656997
Arkansas,5,4,1551,34976,690,9837494,582599,99096299,1607345,0.355537700963274,0.118434806788203,percentage_cases_state,0.0352949609147361
Arkansas,5,4,1551,34976,690,9837494,582599,99096299,1607345,0.355537700963274,0.118434806788203,percentage_deaths_state,0.0429279339531961
Arkansas,5,5,1636,42842,792,10727153,623896,99096299,1607345,0.399379033747351,0.12694423429546,anxiety_percentage,11.39486552567237
Arkansas,5,5,1636,42842,792,10727153,623896,99096299,1607345,0.399379033747351,0.12694423429546,depression_percentage,9.718215158924206
Arkansas,5,5,1636,42842,792,10727153,623896,99096299,1607345,0.399379033747351,0.12694423429546,percentage_cases_state,0.0432326942906314
Arkansas,5,5,1636,42842,792,10727153,623896,99096299,1607345,0.399379033747351,0.12694423429546,percentage_deaths_state,0.0492738024506251
Arkansas,5,6,1299,55423,927,11646234,661268,99096299,1607345,0.475887741908672,0.140185219910838,anxiety_percentage,14.351039260969976
Arkansas,5,6,1299,55423,927,11646234,661268,99096299,1607345,0.475887741908672,0.140185219910838,depression_percentage,12.23941493456505
Arkansas,5,6,1299,55423,927,11646234,661268,99096299,1607345,0.475887741908672,0.140185219910838,percentage_cases_state,0.0559284257427212
Arkansas,5,6,1299,55423,927,11646234,661268,99096299,1607345,0.475887741908672,0.140185219910838,percentage_deaths_state,0.0576727460501635
Arkansas,5,7,1123,73067,1073,12570310,693159,99096299,1607345,0.581266492234479,0.154798538286309,anxiety_percentage,16.600178094390028
Arkansas,5,7,1123,73067,1073,12570310,693159,99096299,1607345,0.581266492234479,0.154798538286309,depression_percentage,14.157613535173642
Arkansas,5,7,1123,73067,1073,12570310,693159,99096299,1607345,0.581266492234479,0.154798538286309,percentage_cases_state,0.0737333288299697
Arkansas,5,7,1123,73067,1073,12570310,693159,99096299,1607345,0.581266492234479,0.154798538286309,percentage_deaths_state,0.0667560480170716
Arkansas,5,8,1546,92023,1335,13688447,718836,99096299,1607345,0.672267642925454,0.185716909002888,anxiety_percentage,12.058214747736091
Arkansas,5,8,1546,92023,1335,13688447,718836,99096299,1607345,0.672267642925454,0.185716909002888,depression_percentage,10.283958602846054
Arkansas,5,8,1546,92023,1335,13688447,718836,99096299,1607345,0.672267642925454,0.185716909002888,percentage_cases_state,0.0928621965992898
Arkansas,5,8,1546,92023,1335,13688447,718836,99096299,1607345,0.672267642925454,0.185716909002888,percentage_deaths_state,0.0830562200398794
Arkansas,5,9,1599,116964,1547,15271347,754416,99096299,1607345,0.765904932944029,0.205059277639923,anxiety_percentage,11.658536585365852
Arkansas,5,9,1599,116964,1547,15271347,754416,99096299,1607345,0.765904932944029,0.205059277639923,depression_percentage,9.94308943089431
Arkansas,5,9,1599,116964,1547,15271347,754416,99096299,1607345,0.765904932944029,0.205059277639923,percentage_cases_state,0.118030644111139
Arkansas,5,9,1599,116964,1547,15271347,754416,99096299,1607345,0.765904932944029,0.205059277639923,percentage_deaths_state,0.0962456722110063
Arkansas,5,10,1424,140485,1726,17321941,779487,99096299,1607345,0.811023429764598,0.221427682565585,anxiety_percentage,13.09129213483146
Arkansas,5,10,1424,140485,1726,17321941,779487,99096299,1607345,0.811023429764598,0.221427682565585,depression_percentage,11.16502808988764
Arkansas,5,10,1424,140485,1726,17321941,779487,99096299,1607345,0.811023429764598,0.221427682565585,percentage_cases_state,0.141766142043307
Arkansas,5,10,1424,140485,1726,17321941,779487,99096299,1607345,0.811023429764598,0.221427682565585,percentage_deaths_state,0.107382049280024
Arkansas,5,11,1457,167758,1916,19735326,808303,99096299,1607345,0.850039163275033,0.237039822937685,anxiety_percentage,12.794783802333562
Arkansas,5,11,1457,167758,1916,19735326,808303,99096299,1607345,0.850039163275033,0.237039822937685,depression_percentage,10.912148249828414
Arkansas,5,11,1457,167758,1916,19735326,808303,99096299,1607345,0.850039163275033,0.237039822937685,percentage_cases_state,0.169287856047984
Arkansas,5,11,1457,167758,1916,19735326,808303,99096299,1607345,0.850039163275033,0.237039822937685,percentage_deaths_state,0.119202784716411
Arkansas,5,12,1403,197219,2145,22513159,840740,99096299,1607345,0.876016555473179,0.255132383376549,anxiety_percentage,13.287241625089097
Arkansas,5,12,1403,197219,2145,22513159,840740,99096299,1607345,0.876016555473179,0.255132383376549,depression_percentage,11.332145402708482
Arkansas,5,12,1403,197219,2145,22513159,840740,99096299,1607345,0.876016555473179,0.255132383376549,percentage_cases_state,0.199017523348677
Arkansas,5,12,1403,197219,2145,22513159,840740,99096299,1607345,0.876016555473179,0.255132383376549,percentage_deaths_state,0.13344988163711
Arkansas,5,13,1486,750483,9283,75392468,2322210,99096299,1607345,0.995434981648299,0.399748515422808,anxiety_percentage,12.545087483176312
Arkansas,5,13,1486,750483,9283,75392468,2322210,99096299,1607345,0.995434981648299,0.399748515422808,depression_percentage,10.699192462987886
Arkansas,5,13,1486,750483,9283,75392468,2322210,99096299,1607345,0.995434981648299,0.399748515422808,percentage_cases_state,0.757326971413937
Arkansas,5,13,1486,750483,9283,75392468,2322210,99096299,1607345,0.995434981648299,0.399748515422808,percentage_deaths_state,0.577536247663072
Arkansas,5,14,1452,869082,11939,82613109,2473036,99096299,1607345,1.0519904292671,0.482766931011113,anxiety_percentage,12.838842975206612
Arkansas,5,14,1452,869082,11939,82613109,2473036,99096299,1607345,1.0519904292671,0.482766931011113,depression_percentage,10.949724517906336
Arkansas,5,14,1452,869082,11939,82613109,2473036,99096299,1607345,1.0519904292671,0.482766931011113,percentage_cases_state,0.877007525780554
Arkansas,5,14,1452,869082,11939,82613109,2473036,99096299,1607345,1.0519904292671,0.482766931011113,percentage_deaths_state,0.74277768618436
Arkansas,5,15,1295,1004744,15927,89958441,2613757,99096299,1607345,1.11689796847413,0.609352743962044,anxiety_percentage,14.395366795366796
Arkansas,5,15,1295,1004744,15927,89958441,2613757,99096299,1607345,1.11689796847413,0.609352743962044,depression_percentage,12.277220077220075
Arkansas,5,15,1295,1004744,15927,89958441,2613757,99096299,1607345,1.11689796847413,0.609352743962044,percentage_cases_state,1.01390668485006
Arkansas,5,15,1295,1004744,15927,89958441,2613757,99096299,1607345,1.11689796847413,0.609352743962044,percentage_deaths_state,0.990888701554427
Arkansas,5,16,1299,1152213,19114,98283032,2744562,99096299,1607345,1.17234173239588,0.69643170750014,anxiety_percentage,14.351039260969976
Arkansas,5,16,1299,1152213,19114,98283032,2744562,99096299,1607345,1.17234173239588,0.69643170750014,depression_percentage,12.23941493456505
Arkansas,5,16,1299,1152213,19114,98283032,2744562,99096299,1607345,1.17234173239588,0.69643170750014,percentage_cases_state,1.16272051693878
Arkansas,5,16,1299,1152213,19114,98283032,2744562,99096299,1607345,1.17234173239588,0.69643170750014,percentage_deaths_state,1.18916598490057
Arkansas,5,17,1150,1313524,22521,108710383,2877454,99096299,1607345,1.20827832977095,0.782671069633085,anxiety_percentage,16.210434782608697
Arkansas,5,17,1150,1313524,22521,108710383,2877454,99096299,1607345,1.20827832977095,0.782671069633085,depression_percentage,13.825217391304347
Arkansas,5,17,1150,1313524,22521,108710383,2877454,99096299,1607345,1.20827832977095,0.782671069633085,percentage_cases_state,1.32550258007113
Arkansas,5,17,1150,1313524,22521,108710383,2877454,99096299,1607345,1.20827832977095,0.782671069633085,percentage_deaths_state,1.4011304355941
Arkansas,5,18,744,1500540,25920,123742353,3032206,99096299,1607345,1.21263250909735,0.854823188134315,anxiety_percentage,25.056451612903224
Arkansas,5,18,744,1500540,25920,123742353,3032206,99096299,1607345,1.21263250909735,0.854823188134315,depression_percentage,21.36962365591398
Arkansas,5,18,744,1500540,25920,123742353,3032206,99096299,1607345,1.21263250909735,0.854823188134315,percentage_cases_state,1.51422405795397
Arkansas,5,18,744,1500540,25920,123742353,3032206,99096299,1607345,1.21263250909735,0.854823188134315,percentage_deaths_state,1.61259717111137
Arkansas,5,19,900,1774549,29204,149140694,3242863,99096299,1607345,1.18984896234961,0.900562250085804,anxiety_percentage,20.713333333333335
Arkansas,5,19,900,1774549,29204,149140694,3242863,99096299,1607345,1.18984896234961,0.900562250085804,depression_percentage,17.665555555555557
Arkansas,5,19,900,1774549,29204,149140694,3242863,99096299,1607345,1.18984896234961,0.900562250085804,percentage_cases_state,1.79073186174188
Arkansas,5,19,900,1774549,29204,149140694,3242863,99096299,1607345,1.18984896234961,0.900562250085804,percentage_deaths_state,1.81690925096977
Arkansas,5,20,979,2089836,32886,180323778,3537929,99096299,1607345,1.15893534573128,0.929526850312711,anxiety_percentage,19.04187946884576
Arkansas,5,20,979,2089836,32886,180323778,3537929,99096299,1607345,1.15893534573128,0.929526850312711,depression_percentage,16.240040858018386
Arkansas,5,20,979,2089836,32886,180323778,3537929,99096299,1607345,1.15893534573128,0.929526850312711,percentage_cases_state,2.10889409704393
Arkansas,5,20,979,2089836,32886,180323778,3537929,99096299,1607345,1.15893534573128,0.929526850312711,percentage_deaths_state,2.04598266084755
Arkansas,5,21,845,2471678,39391,218484424,3967089,99096299,1607345,1.13128339070981,0.992944700761692,anxiety_percentage,22.06153846153846
Arkansas,5,21,845,2471678,39391,218484424,3967089,99096299,1607345,1.13128339070981,0.992944700761692,depression_percentage,18.815384615384616
Arkansas,5,21,845,2471678,39391,218484424,3967089,99096299,1607345,1.13128339070981,0.992944700761692,percentage_cases_state,2.49421827549786
Arkansas,5,21,845,2471678,39391,218484424,3967089,99096299,1607345,1.13128339070981,0.992944700761692,percentage_deaths_state,2.45068731355123
Arkansas,5,22,926,3367849,53672,297414902,4959558,99096299,1607345,1.13237399247735,1.08219321157248,anxiety_percentage,20.131749460043196
Arkansas,5,22,926,3367849,53672,297414902,4959558,99096299,1607345,1.13237399247735,1.08219321157248,depression_percentage,17.169546436285096
Arkansas,5,22,926,3367849,53672,297414902,4959558,99096299,1607345,1.13237399247735,1.08219321157248,percentage_cases_state,3.39856183730938
Arkansas,5,22,926,3367849,53672,297414902,4959558,99096299,1607345,1.13237399247735,1.08219321157248,percentage_deaths_state,3.33917111758832
Arkansas,5,23,1091,3734198,60953,331246599,5536919,99096299,1607345,1.12731663095505,1.1008468789231,anxiety_percentage,17.087076076993583
Arkansas,5,23,1091,3734198,60953,331246599,5536919,99096299,1607345,1.12731663095505,1.1008468789231,depression_percentage,14.572868927589369
Arkansas,5,23,1091,3734198,60953,331246599,5536919,99096299,1607345,1.12731663095505,1.1008468789231,percentage_cases_state,3.76825172855345
Arkansas,5,23,1091,3734198,60953,331246599,5536919,99096299,1607345,1.12731663095505,1.1008468789231,percentage_deaths_state,3.79215414239009
Arkansas,5,24,974,4008602,66812,353902473,6107034,99096299,1607345,1.13268550118326,1.09401716119478,anxiety_percentage,19.139630390143736
Arkansas,5,24,974,4008602,66812,353902473,6107034,99096299,1607345,1.13268550118326,1.09401716119478,depression_percentage,16.32340862422998
Arkansas,5,24,974,4008602,66812,353902473,6107034,99096299,1607345,1.13268550118326,1.09401716119478,percentage_cases_state,4.04515813451318
Arkansas,5,24,974,4008602,66812,353902473,6107034,99096299,1607345,1.13268550118326,1.09401716119478,percentage_deaths_state,4.15666829461006
Arkansas,5,25,978,4124721,69518,367750323,6540703,99096299,1607345,1.12160907605783,1.06285211237997,anxiety_percentage,19.061349693251532
Arkansas,5,25,978,4124721,69518,367750323,6540703,99096299,1607345,1.12160907605783,1.06285211237997,depression_percentage,16.256646216768917
Arkansas,5,25,978,4124721,69518,367750323,6540703,99096299,1607345,1.12160907605783,1.06285211237997,percentage_cases_state,4.16233607271246
Arkansas,5,25,978,4124721,69518,367750323,6540703,99096299,1607345,1.12160907605783,1.06285211237997,percentage_deaths_state,4.32502045298302
Arkansas,5,26,911,4230295,69772,379269903,6856950,99096299,1607345,1.11537851185624,1.0175369515601,anxiety_percentage,20.463227222832053
Arkansas,5,26,911,4230295,69772,379269903,6856950,99096299,1607345,1.11537851185624,1.0175369515601,depression_percentage,17.45225027442371
Arkansas,5,26,911,4230295,69772,379269903,6856950,99096299,1607345,1.11537851185624,1.0175369515601,percentage_cases_state,4.26887284660348
Arkansas,5,26,911,4230295,69772,379269903,6856950,99096299,1607345,1.11537851185624,1.0175369515601,percentage_deaths_state,4.34082290982956
Arkansas,5,27,907,4277134,72214,389709216,7073156,99096299,1607345,1.09751933605799,1.02095867813463,anxiety_percentage,20.553472987872105
Arkansas,5,27,907,4277134,72214,389709216,7073156,99096299,1607345,1.09751933605799,1.02095867813463,depression_percentage,17.529217199558985
Arkansas,5,27,907,4277134,72214,389709216,7073156,99096299,1607345,1.09751933605799,1.02095867813463,percentage_cases_state,4.31613899122509
Arkansas,5,27,907,4277134,72214,389709216,7073156,99096299,1607345,1.09751933605799,1.02095867813463,percentage_deaths_state,4.49275046738566
Arkansas,5,28,838,4339738,74140,413555826,7388536,99096299,1607345,1.04937174793906,1.00344642023806,anxiety_percentage,22.24582338902148
Arkansas,5,28,838,4339738,74140,413555826,7388536,99096299,1607345,1.04937174793906,1.00344642023806,depression_percentage,18.97255369928401
Arkansas,5,28,838,4339738,74140,413555826,7388536,99096299,1607345,1.04937174793906,1.00344642023806,percentage_cases_state,4.37931390353942
Arkansas,5,28,838,4339738,74140,413555826,7388536,99096299,1607345,1.04937174793906,1.00344642023806,percentage_deaths_state,4.61257539607241
Arkansas,5,29,957,4374633,74738,422815728,7515404,99096299,1607345,1.03464292132482,0.994464169857003,anxiety_percentage,19.479623824451412
Arkansas,5,29,957,4374633,74738,422815728,7515404,99096299,1607345,1.03464292132482,0.994464169857003,depression_percentage,16.61337513061651
Arkansas,5,29,957,4374633,74738,422815728,7515404,99096299,1607345,1.03464292132482,0.994464169857003,percentage_cases_state,4.41452712578095
Arkansas,5,29,957,4374633,74738,422815728,7515404,99096299,1607345,1.03464292132482,0.994464169857003,percentage_deaths_state,4.64977960549851
Arkansas,5,30,687,4409537,75415,429112805,7628850,99096299,1607345,1.02759389806603,0.988550043584551,anxiety_percentage,27.1353711790393
Arkansas,5,30,687,4409537,75415,429112805,7628850,99096299,1607345,1.02759389806603,0.988550043584551,depression_percentage,23.142649199417757
Arkansas,5,30,687,4409537,75415,429112805,7628850,99096299,1607345,1.02759389806603,0.988550043584551,percentage_cases_state,4.44974943009728
Arkansas,5,30,687,4409537,75415,429112805,7628850,99096299,1607345,1.02759389806603,0.988550043584551,percentage_deaths_state,4.69189875229027
Arkansas,5,31,860,4441212,75878,432772697,7733730,99096299,1607345,1.02622277948371,0.981130709243793,anxiety_percentage,21.676744186046513
Arkansas,5,31,860,4441212,75878,432772697,7733730,99096299,1607345,1.02622277948371,0.981130709243793,depression_percentage,18.48720930232558
Arkansas,5,31,860,4441212,75878,432772697,7733730,99096299,1607345,1.02622277948371,0.981130709243793,percentage_cases_state,4.48171328779897
Arkansas,5,31,860,4441212,75878,432772697,7733730,99096299,1607345,1.02622277948371,0.981130709243793,percentage_deaths_state,4.72070401811683
Arkansas,5,32,862,4477620,76256,434955807,7800559,99096299,1607345,1.02944251529443,0.977570966388435,anxiety_percentage,21.62645011600928
Arkansas,5,32,862,4477620,76256,434955807,7800559,99096299,1607345,1.02944251529443,0.977570966388435,depression_percentage,18.44431554524362
Arkansas,5,32,862,4477620,76256,434955807,7800559,99096299,1607345,1.02944251529443,0.977570966388435,percentage_cases_state,4.51845330772646
Arkansas,5,32,862,4477620,76256,434955807,7800559,99096299,1607345,1.02944251529443,0.977570966388435,percentage_deaths_state,4.74422106019554
Arkansas,5,33,708,4535234,76735,437380590,7853097,99096299,1607345,1.03690792497216,0.977130423831515,anxiety_percentage,26.33050847457627
Arkansas,5,33,708,4535234,76735,437380590,7853097,99096299,1607345,1.03690792497216,0.977130423831515,depression_percentage,22.456214689265536
Arkansas,5,33,708,4535234,76735,437380590,7853097,99096299,1607345,1.03690792497216,0.977130423831515,percentage_cases_state,4.57659271412346
Arkansas,5,33,708,4535234,76735,437380590,7853097,99096299,1607345,1.03690792497216,0.977130423831515,percentage_deaths_state,4.77402175637464
Arkansas,5,34,843,4926353,79191,451183101,7948347,99096299,1607345,1.09187444943777,0.996320366989514,anxiety_percentage,22.11387900355872
Arkansas,5,34,843,4926353,79191,451183101,7948347,99096299,1607345,1.09187444943777,0.996320366989514,depression_percentage,18.86002372479241
Arkansas,5,34,843,4926353,79191,451183101,7948347,99096299,1607345,1.09187444943777,0.996320366989514,percentage_cases_state,4.97127849345817
Arkansas,5,34,843,4926353,79191,451183101,7948347,99096299,1607345,1.09187444943777,0.996320366989514,percentage_deaths_state,4.92682031548921
Arkansas,5,35,873,5311238,82609,470282286,8038989,99096299,1607345,1.1293723276662,1.02760434178974,anxiety_percentage,21.353951890034363
Arkansas,5,35,873,5311238,82609,470282286,8038989,99096299,1607345,1.1293723276662,1.02760434178974,depression_percentage,18.211912943871702
Arkansas,5,35,873,5311238,82609,470282286,8038989,99096299,1607345,1.1293723276662,1.02760434178974,percentage_cases_state,5.35967342231419
Arkansas,5,35,873,5311238,82609,470282286,8038989,99096299,1607345,1.1293723276662,1.02760434178974,percentage_deaths_state,5.13946912455011
Arkansas,5,36,917,5709632,87593,496698578,8212460,99096299,1607345,1.14951647797953,1.06658662568828,anxiety_percentage,20.329334787350053
Arkansas,5,36,917,5709632,87593,496698578,8212460,99096299,1607345,1.14951647797953,1.06658662568828,depression_percentage,17.338058887677207
Arkansas,5,36,917,5709632,87593,496698578,8212460,99096299,1607345,1.14951647797953,1.06658662568828,percentage_cases_state,5.7617005454462
Arkansas,5,36,917,5709632,87593,496698578,8212460,99096299,1607345,1.14951647797953,1.06658662568828,percentage_deaths_state,5.44954567936566
Arkansas,5,37,797,6065085,92574,525106961,8480704,99096299,1607345,1.15501896764991,1.09158390624175,anxiety_percentage,23.390213299874528
Arkansas,5,37,797,6065085,92574,525106961,8480704,99096299,1607345,1.15501896764991,1.09158390624175,depression_percentage,19.948557089084066
Arkansas,5,37,797,6065085,92574,525106961,8480704,99096299,1607345,1.15501896764991,1.09158390624175,percentage_cases_state,6.12039507146478
Arkansas,5,37,797,6065085,92574,525106961,8480704,99096299,1607345,1.15501896764991,1.09158390624175,percentage_deaths_state,5.75943559099011
Arkansas,5,38,725,6331861,97462,551080385,8831887,99096299,1607345,1.14899045082144,1.10352408267905,anxiety_percentage,25.713103448275863
Arkansas,5,38,725,6331861,97462,551080385,8831887,99096299,1607345,1.14899045082144,1.10352408267905,depression_percentage,21.929655172413792
Arkansas,5,38,725,6331861,97462,551080385,8831887,99096299,1607345,1.14899045082144,1.10352408267905,percentage_cases_state,6.38960391447111
Arkansas,5,38,725,6331861,97462,551080385,8831887,99096299,1607345,1.14899045082144,1.10352408267905,percentage_deaths_state,6.06353956369043
Arkansas,5,39,640,6491532,101546,570984508,9178044,99096299,1607345,1.1369015987383,1.10640132036848,anxiety_percentage,29.128125
Arkansas,5,39,640,6491532,101546,570984508,9178044,99096299,1607345,1.1369015987383,1.10640132036848,depression_percentage,24.8421875
Arkansas,5,39,640,6491532,101546,570984508,9178044,99096299,1607345,1.1369015987383,1.10640132036848,percentage_cases_state,6.55073102175087
Arkansas,5,39,640,6491532,101546,570984508,9178044,99096299,1607345,1.1369015987383,1.10640132036848,percentage_deaths_state,6.31762316117573
California,6,1,4772,634659,25555,13644993,786250,1031161660,16024170,4.65122261330585,3.25023847376789,anxiety_percentage,23.458088851634535
California,6,1,4772,634659,25555,13644993,786250,1031161660,16024170,4.65122261330585,3.25023847376789,depression_percentage,19.735331098072088
California,6,1,4772,634659,25555,13644993,786250,1031161660,16024170,4.65122261330585,3.25023847376789,percentage_cases_state,0.0615479632941357
California,6,1,4772,634659,25555,13644993,786250,1031161660,16024170,4.65122261330585,3.25023847376789,percentage_deaths_state,0.159477838789778
California,6,2,2896,402636,16434,7940175,474933,1031161660,16024170,5.07087060423731,3.46027755493933,anxiety_percentage,38.65400552486188
California,6,2,2896,402636,16434,7940175,474933,1031161660,16024170,5.07087060423731,3.46027755493933,depression_percentage,32.51968232044199
California,6,2,2896,402636,16434,7940175,474933,1031161660,16024170,5.07087060423731,3.46027755493933,percentage_cases_state,0.0390468357793675
California,6,2,2896,402636,16434,7940175,474933,1031161660,16024170,5.07087060423731,3.46027755493933,percentage_deaths_state,0.102557573964829
California,6,3,9661,477185,19519,8896630,534045,1031161660,16024170,5.36366017244732,3.65493544551489,anxiety_percentage,11.586999275437323
California,6,3,9661,477185,19519,8896630,534045,1031161660,16024170,5.36366017244732,3.65493544551489,depression_percentage,9.74816271607494
California,6,3,9661,477185,19519,8896630,534045,1031161660,16024170,5.36366017244732,3.65493544551489,percentage_cases_state,0.0462764490293404
California,6,3,9661,477185,19519,8896630,534045,1031161660,16024170,5.36366017244732,3.65493544551489,percentage_deaths_state,0.121809741159761
California,6,4,7157,563788,22539,9837494,582599,1031161660,16024170,5.73101238994402,3.86869871043376,anxiety_percentage,15.64091099622747
California,6,4,7157,563788,22539,9837494,582599,1031161660,16024170,5.73101238994402,3.86869871043376,depression_percentage,13.158725723068324
California,6,4,7157,563788,22539,9837494,582599,1031161660,16024170,5.73101238994402,3.86869871043376,percentage_cases_state,0.0546750351443439
California,6,4,7157,563788,22539,9837494,582599,1031161660,16024170,5.73101238994402,3.86869871043376,percentage_deaths_state,0.140656271120439
California,6,5,7664,668052,25289,10727153,623896,1031161660,16024170,6.22767289699327,4.05339992562863,anxiety_percentage,14.606210855949897
California,6,5,7664,668052,25289,10727153,623896,1031161660,16024170,6.22767289699327,4.05339992562863,depression_percentage,12.288230688935284
California,6,5,7664,668052,25289,10727153,623896,1031161660,16024170,6.22767289699327,4.05339992562863,percentage_cases_state,0.0647863497950457
California,6,5,7664,668052,25289,10727153,623896,1031161660,16024170,6.22767289699327,4.05339992562863,percentage_deaths_state,0.157817846415758
California,6,6,5666,782103,27767,11646234,661268,1031161660,16024170,6.71550133717045,4.19905393879637,anxiety_percentage,19.756794917049064
California,6,6,5666,782103,27767,11646234,661268,1031161660,16024170,6.71550133717045,4.19905393879637,depression_percentage,16.621426050123542
California,6,6,5666,782103,27767,11646234,661268,1031161660,16024170,6.71550133717045,4.19905393879637,percentage_cases_state,0.0758467881748047
California,6,6,5666,782103,27767,11646234,661268,1031161660,16024170,6.71550133717045,4.19905393879637,percentage_deaths_state,0.17328198590005
California,6,7,5254,909174,30397,12570310,693159,1031161660,16024170,7.23270945585272,4.38528533857311,anxiety_percentage,21.30605253140465
California,6,7,5254,909174,30397,12570310,693159,1031161660,16024170,7.23270945585272,4.38528533857311,depression_percentage,17.924819185382567
California,6,7,5254,909174,30397,12570310,693159,1031161660,16024170,7.23270945585272,4.38528533857311,percentage_cases_state,0.0881698801718443
California,6,7,5254,909174,30397,12570310,693159,1031161660,16024170,7.23270945585272,4.38528533857311,percentage_deaths_state,0.18969469245521
California,6,8,7915,1067298,32994,13688447,718836,1031161660,16024170,7.79707150124481,4.58992037126688,anxiety_percentage,14.14301958307012
California,6,8,7915,1067298,32994,13688447,718836,1031161660,16024170,7.79707150124481,4.58992037126688,depression_percentage,11.898547062539482
California,6,8,7915,1067298,32994,13688447,718836,1031161660,16024170,7.79707150124481,4.58992037126688,percentage_cases_state,0.103504430139499
California,6,8,7915,1067298,32994,13688447,718836,1031161660,16024170,7.79707150124481,4.58992037126688,percentage_deaths_state,0.205901460106826
California,6,9,6939,1292996,35583,15271347,754416,1031161660,16024170,8.46681042608749,4.71662849144239,anxiety_percentage,16.132295719844358
California,6,9,6939,1292996,35583,15271347,754416,1031161660,16024170,8.46681042608749,4.71662849144239,depression_percentage,13.572128548782246
California,6,9,6939,1292996,35583,15271347,754416,1031161660,16024170,8.46681042608749,4.71662849144239,percentage_cases_state,0.125392171776441
California,6,9,6939,1292996,35583,15271347,754416,1031161660,16024170,8.46681042608749,4.71662849144239,percentage_deaths_state,0.222058303175765
California,6,10,6681,1606894,38291,17321941,779487,1031161660,16024170,9.27663937892411,4.9123333679715,anxiety_percentage,16.75527615626403
California,6,10,6681,1606894,38291,17321941,779487,1031161660,16024170,9.27663937892411,4.9123333679715,depression_percentage,14.096243077383626
California,6,10,6681,1606894,38291,17321941,779487,1031161660,16024170,9.27663937892411,4.9123333679715,percentage_cases_state,0.155833373401412
California,6,10,6681,1606894,38291,17321941,779487,1031161660,16024170,9.27663937892411,4.9123333679715,percentage_deaths_state,0.238957774412029
California,6,11,6685,1945526,42128,19735326,808303,1031161660,16024170,9.85808899229737,5.21190692104322,anxiety_percentage,16.745250560957366
California,6,11,6685,1945526,42128,19735326,808303,1031161660,16024170,9.85808899229737,5.21190692104322,depression_percentage,14.08780852655198
California,6,11,6685,1945526,42128,19735326,808303,1031161660,16024170,9.85808899229737,5.21190692104322,percentage_cases_state,0.188673228987199
California,6,11,6685,1945526,42128,19735326,808303,1031161660,16024170,9.85808899229737,5.21190692104322,percentage_deaths_state,0.262902852378626
California,6,12,6521,2324898,46151,22513159,840740,1031161660,16024170,10.3268404047606,5.48933082760425,anxiety_percentage,17.166385523692686
California,6,12,6521,2324898,46151,22513159,840740,1031161660,16024170,10.3268404047606,5.48933082760425,depression_percentage,14.442110105811992
California,6,12,6521,2324898,46151,22513159,840740,1031161660,16024170,10.3268404047606,5.48933082760425,percentage_cases_state,0.225463968472218
California,6,12,6521,2324898,46151,22513159,840740,1031161660,16024170,10.3268404047606,5.48933082760425,percentage_deaths_state,0.288008676892469
California,6,13,8615,8854558,161363,75392468,2322210,1031161660,16024170,11.7446188391127,6.94868250502754,anxiety_percentage,12.993847939640162
California,6,13,8615,8854558,161363,75392468,2322210,1031161660,16024170,11.7446188391127,6.94868250502754,depression_percentage,10.931746952988972
California,6,13,8615,8854558,161363,75392468,2322210,1031161660,16024170,11.7446188391127,6.94868250502754,percentage_cases_state,0.858697364678978
California,6,13,8615,8854558,161363,75392468,2322210,1031161660,16024170,11.7446188391127,6.94868250502754,percentage_deaths_state,1.00699755431951
