week;state;total_tweets;sentiments;count;percentage;total_sentiment;percentage_of_total_sentiment;national_week_sentiment;percentage_of_national_sentiment;abv
8;Arkansas;149;sadness;7;4,697986577181208;416;1,6826923076923077;439;1,5945330296127562;AR
8;Arkansas;149;surprise;5;3,355704697986577;188;2,6595744680851063;176;2,8409090909090908;AR
8;Arkansas;149;trust;26;17,449664429530202;1089;2,3875114784205693;938;2,7718550106609809;AR
8;California;171;anger;4;2,339181286549707;1174;0,3407155025553663;311;1,2861736334405145;CA
8;California;171;anticipation;14;8,187134502923977;1872;0,7478632478632479;490;2,8571428571428572;CA
8;California;171;disgust;8;4,678362573099415;609;1,3136288998357963;213;3,7558685446009390;CA
8;California;171;fear;15;8,771929824561404;2072;0,7239382239382239;571;2,6269702276707529;CA
8;California;171;joy;8;4,678362573099415;1092;0,7326007326007326;336;2,3809523809523809;CA
8;California;171;negative;29;16,959064327485379;2925;0,9914529914529916;868;3,3410138248847927;CA
8;California;171;positive;39;22,807017543859651;4105;0,9500609013398296;1251;3,1175059952038371;CA
8;California;171;sadness;12;7,017543859649122;1511;0,7941760423560555;439;2,7334851936218678;CA
8;California;171;surprise;6;3,508771929824561;719;0,8344923504867872;176;3,4090909090909092;CA
8;California;171;trust;36;21,052631578947366;2676;1,3452914798206279;938;3,8379530916844353;CA
8;Colorado;113;anger;7;6,194690265486726;454;1,5418502202643172;311;2,2508038585209005;CO
8;Colorado;113;anticipation;8;7,079646017699115;805;0,9937888198757764;490;1,6326530612244898;CO
8;Colorado;113;disgust;5;4,424778761061947;213;2,3474178403755870;213;2,3474178403755870;CO
8;Colorado;113;fear;11;9,734513274336283;772;1,4248704663212437;571;1,9264448336252189;CO
8;Colorado;113;joy;5;4,424778761061947;520;0,9615384615384616;336;1,4880952380952379;CO
8;Colorado;113;negative;16;14,159292035398233;1093;1,4638609332113450;868;1,8433179723502304;CO
8;Colorado;113;positive;25;22,123893805309734;2029;1,2321340561853129;1251;1,9984012789768184;CO
8;Colorado;113;sadness;6;5,309734513274337;562;1,0676156583629892;439;1,3667425968109339;CO
8;Colorado;113;surprise;0;0,000000000000000;227;0,0000000000000000;176;0,0000000000000000;CO
8;Colorado;113;trust;30;26,548672566371678;1233;2,4330900243309004;938;3,1982942430703623;CO
8;Connecticut;166;anger;10;6,024096385542169;1257;0,7955449482895783;311;3,2154340836012860;CT
8;Connecticut;166;anticipation;13;7,831325301204819;1267;1,0260457774269929;490;2,6530612244897962;CT
8;Connecticut;166;disgust;9;5,421686746987952;681;1,3215859030837005;213;4,2253521126760560;CT
8;Connecticut;166;fear;18;10,843373493975903;1788;1,0067114093959733;571;3,1523642732049035;CT
8;Connecticut;166;joy;10;6,024096385542169;772;1,2953367875647668;336;2,9761904761904763;CT
8;Connecticut;166;negative;29;17,469879518072290;2411;1,2028204064703445;868;3,3410138248847927;CT
8;Connecticut;166;positive;31;18,674698795180724;3026;1,0244547257105090;1251;2,4780175859312550;CT
8;Connecticut;166;sadness;14;8,433734939759036;1097;1,2762078395624430;439;3,1890660592255125;CT
8;Connecticut;166;surprise;5;3,012048192771084;556;0,8992805755395683;176;2,8409090909090908;CT
8;Connecticut;166;trust;27;16,265060240963855;2106;1,2820512820512822;938;2,8784648187633266;CT
8;Delaware;350;anger;18;5,142857142857143;841;2,1403091557669440;311;5,7877813504823150;DE
8;Delaware;350;anticipation;33;9,428571428571429;1640;2,0121951219512195;490;6,7346938775510203;DE
8;Delaware;350;disgust;12;3,428571428571428;488;2,4590163934426230;213;5,6338028169014081;DE
8;Delaware;350;fear;33;9,428571428571429;1577;2,0925808497146479;571;5,7793345008756569;DE
8;Delaware;350;joy;22;6,285714285714286;1140;1,9298245614035088;336;6,5476190476190474;DE
8;Delaware;350;negative;51;14,571428571428571;2214;2,3035230352303522;868;5,8755760368663594;DE
8;Delaware;350;positive;80;22,857142857142858;4011;1,9945150835203191;1251;6,3948840927258193;DE
8;Delaware;350;sadness;23;6,571428571428571;1113;2,0664869721473496;439;5,2391799544419131;DE
8;Delaware;350;surprise;11;3,142857142857143;567;1,9400352733686064;176;6,2500000000000000;DE
8;Delaware;350;trust;67;19,142857142857142;2735;2,4497257769652649;938;7,1428571428571432;DE
8;Georgia;109;anger;9;8,256880733944953;574;1,5679442508710799;311;2,8938906752411575;GA
8;Georgia;109;anticipation;6;5,504587155963303;854;0,7025761124121780;490;1,2244897959183674;GA
8;Georgia;109;disgust;5;4,587155963302752;323;1,5479876160990711;213;2,3474178403755870;GA
8;Georgia;109;fear;8;7,339449541284404;927;0,8629989212513485;571;1,4010507880910683;GA
8;Georgia;109;joy;7;6,422018348623853;487;1,4373716632443532;336;2,0833333333333335;GA
8;Georgia;109;negative;20;18,348623853211009;1395;1,4336917562724014;868;2,3041474654377878;GA
8;Georgia;109;positive;22;20,183486238532112;1914;1,1494252873563218;1251;1,7585931254996003;GA
8;Georgia;109;sadness;12;11,009174311926603;704;1,7045454545454546;439;2,7334851936218678;GA
8;Georgia;109;surprise;4;3,669724770642202;301;1,3289036544850501;176;2,2727272727272729;GA
8;Georgia;109;trust;16;14,678899082568808;1252;1,2779552715654952;938;1,7057569296375266;GA
8;Hawaii;113;anger;7;6,194690265486726;416;1,6826923076923077;311;2,2508038585209005;HI
8;Hawaii;113;anticipation;8;7,079646017699115;417;1,9184652278177461;490;1,6326530612244898;HI
8;Hawaii;113;disgust;3;2,654867256637168;230;1,3043478260869563;213;1,4084507042253520;HI
8;Hawaii;113;fear;16;14,159292035398233;678;2,3598820058997050;571;2,8021015761821366;HI
8;Hawaii;113;joy;6;5,309734513274337;246;2,4390243902439024;336;1,7857142857142858;HI
8;Hawaii;113;negative;14;12,389380530973453;822;1,7031630170316301;868;1,6129032258064515;HI
8;Hawaii;113;positive;27;23,893805309734510;987;2,7355623100303954;1251;2,1582733812949639;HI
8;Hawaii;113;sadness;8;7,079646017699115;452;1,7699115044247788;439;1,8223234624145783;HI
8;Hawaii;113;surprise;3;2,654867256637168;169;1,7751479289940828;176;1,7045454545454546;HI
8;Hawaii;113;trust;21;18,584070796460175;702;2,9914529914529915;938;2,2388059701492535;HI
8;Idaho;21;anger;1;4,761904761904762;169;0,5917159763313610;311;0,3215434083601286;ID
8;Idaho;21;anticipation;2;9,523809523809524;339;0,5899705014749262;490;0,4081632653061225;ID
8;Idaho;21;disgust;0;0,000000000000000;85;0,0000000000000000;213;0,0000000000000000;ID
8;Idaho;21;fear;4;19,047619047619047;380;1,0526315789473684;571;0,7005253940455342;ID
8;Idaho;21;joy;0;0,000000000000000;228;0,0000000000000000;336;0,0000000000000000;ID
8;Idaho;21;negative;2;9,523809523809524;531;0,3766478342749529;868;0,2304147465437788;ID
8;Idaho;21;positive;9;42,857142857142854;997;0,9027081243731192;1251;0,7194244604316546;ID
8;Idaho;21;sadness;2;9,523809523809524;282;0,7092198581560284;439;0,4555808656036446;ID
8;Idaho;21;surprise;0;0,000000000000000;84;0,0000000000000000;176;0,0000000000000000;ID
8;Idaho;21;trust;1;4,761904761904762;640;0,1562500000000000;938;0,1066098081023454;ID
8;Illinois;152;anger;10;6,578947368421052;1154;0,8665511265164645;311;3,2154340836012860;IL
8;Illinois;152;anticipation;10;6,578947368421052;1675;0,5970149253731343;490;2,0408163265306123;IL
8;Illinois;152;disgust;6;3,947368421052631;624;0,9615384615384616;213;2,8169014084507040;IL
8;Illinois;152;fear;15;9,868421052631581;1834;0,8178844056706652;571;2,6269702276707529;IL
8;Illinois;152;joy;9;5,921052631578948;1030;0,8737864077669902;336;2,6785714285714284;IL
8;Illinois;152;negative;31;20,394736842105264;2697;1,1494252873563218;868;3,5714285714285716;IL
8;Illinois;152;positive;27;17,763157894736842;3803;0,7099658164606889;1251;2,1582733812949639;IL
8;Illinois;152;sadness;16;10,526315789473683;1443;1,1088011088011087;439;3,6446469248291566;IL
8;Illinois;152;surprise;8;5,263157894736842;672;1,1904761904761905;176;4,5454545454545459;IL
8;Illinois;152;trust;20;13,157894736842104;2679;0,7465472191116088;938;2,1321961620469083;IL
8;Indiana;63;anger;2;3,174603174603174;366;0,5464480874316940;311;0,6430868167202572;IN
8;Indiana;63;anticipation;4;6,349206349206349;650;0,6153846153846154;490;0,8163265306122449;IN
8;Indiana;63;disgust;0;0,000000000000000;198;0,0000000000000000;213;0,0000000000000000;IN
8;Indiana;63;fear;2;3,174603174603174;786;0,2544529262086514;571;0,3502626970227671;IN
8;Indiana;63;joy;3;4,761904761904762;423;0,7092198581560284;336;0,8928571428571429;IN
8;Indiana;63;negative;7;11,111111111111112;1103;0,6346328195829556;868;0,8064516129032258;IN
8;Indiana;63;positive;21;33,333333333333336;1842;1,1400651465798046;1251;1,6786570743405276;IN
8;Indiana;63;sadness;3;4,761904761904762;562;0,5338078291814946;439;0,6833712984054670;IN
8;Indiana;63;surprise;1;1,587301587301587;194;0,5154639175257731;176;0,5681818181818182;IN
8;Indiana;63;trust;20;31,746031746031747;1288;1,5527950310559009;938;2,1321961620469083;IN
8;Iowa;83;anger;6;7,228915662650603;443;1,3544018058690743;311;1,9292604501607715;IA
8;Iowa;83;anticipation;5;6,024096385542169;667;0,7496251874062968;490;1,0204081632653059;IA
8;Iowa;83;disgust;3;3,614457831325301;228;1,3157894736842106;213;1,4084507042253520;IA
8;Iowa;83;fear;9;10,843373493975903;716;1,2569832402234635;571;1,5761821366024518;IA
8;Iowa;83;joy;2;2,409638554216868;455;0,4395604395604396;336;0,5952380952380952;IA
8;Iowa;83;negative;13;15,662650602409638;1085;1,1981566820276497;868;1,4976958525345625;IA
8;Iowa;83;positive;23;27,710843373493976;1891;1,2162876784769965;1251;1,8385291766586731;IA
8;Iowa;83;sadness;4;4,819277108433735;515;0,7766990291262136;439;0,9111617312072892;IA
8;Iowa;83;surprise;3;3,614457831325301;199;1,5075376884422111;176;1,7045454545454546;IA
8;Iowa;83;trust;15;18,072289156626507;1339;1,1202389843166545;938;1,5991471215351811;IA
8;Kansas;27;anger;1;3,703703703703704;127;0,7874015748031497;311;0,3215434083601286;KS
8;Kansas;27;anticipation;6;22,222222222222221;253;2,3715415019762847;490;1,2244897959183674;KS
8;Kansas;27;disgust;0;0,000000000000000;52;0,0000000000000000;213;0,0000000000000000;KS
8;Kansas;27;fear;2;7,407407407407407;261;0,7662835249042146;571;0,3502626970227671;KS
8;Kansas;27;joy;1;3,703703703703704;180;0,5555555555555556;336;0,2976190476190476;KS
8;Kansas;27;negative;3;11,111111111111112;347;0,8645533141210374;868;0,3456221198156682;KS
8;Kansas;27;positive;8;29,629629629629633;806;0,9925558312655088;1251;0,6394884092725819;KS
8;Kansas;27;sadness;0;0,000000000000000;174;0,0000000000000000;439;0,0000000000000000;KS
8;Kansas;27;surprise;1;3,703703703703704;55;1,8181818181818179;176;0,5681818181818182;KS
8;Kansas;27;trust;5;18,518518518518519;534;0,9363295880149812;938;0,5330490405117271;KS
8;Kentucky;32;anger;3;9,375000000000000;312;0,9615384615384616;311;0,9646302250803860;KY
8;Kentucky;32;anticipation;5;15,625000000000000;430;1,1627906976744189;490;1,0204081632653059;KY
8;Kentucky;32;disgust;1;3,125000000000000;200;0,5000000000000000;213;0,4694835680751174;KY
8;Kentucky;32;fear;3;9,375000000000000;500;0,6000000000000000;571;0,5253940455341506;KY
8;Kentucky;32;joy;2;6,250000000000000;265;0,7547169811320755;336;0,5952380952380952;KY
8;Kentucky;32;negative;5;15,625000000000000;807;0,6195786864931846;868;0,5760368663594470;KY
8;Kentucky;32;positive;6;18,750000000000000;1028;0,5836575875486382;1251;0,4796163069544365;KY
8;Kentucky;32;sadness;2;6,250000000000000;332;0,6024096385542169;439;0,4555808656036446;KY
8;Kentucky;32;surprise;0;0,000000000000000;178;0,0000000000000000;176;0,0000000000000000;KY
8;Kentucky;32;trust;5;15,625000000000000;775;0,6451612903225806;938;0,5330490405117271;KY
8;Louisiana;129;anger;4;3,100775193798450;424;0,9433962264150944;311;1,2861736334405145;LA
8;Louisiana;129;anticipation;14;10,852713178294572;670;2,0895522388059700;490;2,8571428571428572;LA
8;Louisiana;129;disgust;2;1,550387596899225;226;0,8849557522123894;213;0,9389671361502347;LA
8;Louisiana;129;fear;9;6,976744186046512;850;1,0588235294117647;571;1,5761821366024518;LA
8;Louisiana;129;joy;12;9,302325581395348;451;2,6607538802660753;336;3,5714285714285716;LA
8;Louisiana;129;negative;19;14,728682170542635;1138;1,6695957820738137;868;2,1889400921658986;LA
8;Louisiana;129;positive;34;26,356589147286822;1736;1,9585253456221201;1251;2,7178257394084731;LA
8;Louisiana;129;sadness;12;9,302325581395348;544;2,2058823529411766;439;2,7334851936218678;LA
8;Louisiana;129;surprise;8;6,201550387596900;233;3,4334763948497855;176;4,5454545454545459;LA
8;Louisiana;129;trust;15;11,627906976744184;1211;1,2386457473162675;938;1,5991471215351811;LA
8;Maine;68;anger;4;5,882352941176471;300;1,3333333333333333;311;1,2861736334405145;ME
8;Maine;68;anticipation;4;5,882352941176471;650;0,6153846153846154;490;0,8163265306122449;ME
8;Maine;68;disgust;3;4,411764705882353;156;1,9230769230769231;213;1,4084507042253520;ME
8;Maine;68;fear;8;11,764705882352942;634;1,2618296529968454;571;1,4010507880910683;ME
8;Maine;68;joy;5;7,352941176470588;420;1,1904761904761905;336;1,4880952380952379;ME
8;Maine;68;negative;14;20,588235294117649;818;1,7114914425427872;868;1,6129032258064515;ME
8;Maine;68;positive;13;19,117647058823529;1638;0,7936507936507936;1251;1,0391686650679457;ME
8;Maine;68;sadness;7;10,294117647058824;422;1,6587677725118484;439;1,5945330296127562;ME
8;Maine;68;surprise;0;0,000000000000000;176;0,0000000000000000;176;0,0000000000000000;ME
8;Maine;68;trust;10;14,705882352941176;1005;0,9950248756218906;938;1,0660980810234542;ME
8;Maryland;98;anger;4;4,081632653061225;500;0,8000000000000000;311;1,2861736334405145;MD
8;Maryland;98;anticipation;7;7,142857142857143;748;0,9358288770053476;490;1,4285714285714286;MD
8;Maryland;98;disgust;5;5,102040816326531;246;2,0325203252032522;213;2,3474178403755870;MD
8;Maryland;98;fear;11;11,224489795918368;826;1,3317191283292975;571;1,9264448336252189;MD
8;Maryland;98;joy;4;4,081632653061225;457;0,8752735229759300;336;1,1904761904761905;MD
8;Maryland;98;negative;17;17,346938775510203;1166;1,4579759862778732;868;1,9585253456221201;MD
8;Maryland;98;positive;22;22,448979591836736;1796;1,2249443207126949;1251;1,7585931254996003;MD
8;Maryland;98;sadness;6;6,122448979591836;518;1,1583011583011582;439;1,3667425968109339;MD
8;Maryland;98;surprise;5;5,102040816326531;271;1,8450184501845019;176;2,8409090909090908;MD
8;Maryland;98;trust;17;17,346938775510203;1203;1,4131338320864506;938;1,8123667377398720;MD
8;Massachusetts;250;anger;16;6,400000000000000;1230;1,3008130081300813;311;5,1446945337620580;MA
8;Massachusetts;250;anticipation;20;8,000000000000000;1600;1,2500000000000000;490;4,0816326530612246;MA
8;Massachusetts;250;disgust;13;5,200000000000000;671;1,9374068554396424;213;6,1032863849765260;MA
8;Massachusetts;250;fear;41;16,399999999999999;2038;2,0117762512266930;571;7,1803852889667255;MA
8;Massachusetts;250;joy;9;3,600000000000000;973;0,9249743062692704;336;2,6785714285714284;MA
8;Massachusetts;250;negative;55;22,000000000000000;3043;1,8074268813670720;868;6,3364055299539173;MA
8;Massachusetts;250;positive;41;16,399999999999999;3592;1,1414253897550113;1251;3,2773780975219826;MA
8;Massachusetts;250;sadness;28;11,199999999999999;1444;1,9390581717451525;439;6,3781321184510249;MA
8;Massachusetts;250;surprise;6;2,400000000000000;556;1,0791366906474820;176;3,4090909090909092;MA
8;Massachusetts;250;trust;21;8,400000000000000;2286;0,9186351706036744;938;2,2388059701492535;MA
8;Michigan;115;anger;4;3,478260869565217;439;0,9111617312072892;311;1,2861736334405145;MI
8;Michigan;115;anticipation;8;6,956521739130435;940;0,8510638297872340;490;1,6326530612244898;MI
8;Michigan;115;disgust;3;2,608695652173913;191;1,5706806282722514;213;1,4084507042253520;MI
8;Michigan;115;fear;6;5,217391304347826;882;0,6802721088435374;571;1,0507880910683012;MI
8;Michigan;115;joy;9;7,826086956521739;657;1,3698630136986301;336;2,6785714285714284;MI
8;Michigan;115;negative;23;20,000000000000000;1336;1,7215568862275450;868;2,6497695852534564;MI
8;Michigan;115;positive;26;22,608695652173910;2189;1,1877569666514387;1251;2,0783373301358914;MI
8;Michigan;115;sadness;4;3,478260869565217;682;0,5865102639296188;439;0,9111617312072892;MI
8;Michigan;115;surprise;2;1,739130434782609;336;0,5952380952380952;176;1,1363636363636365;MI
8;Michigan;115;trust;30;26,086956521739129;1329;2,2573363431151243;938;3,1982942430703623;MI
8;Minnesota;172;anger;7;4,069767441860465;734;0,9536784741144414;311;2,2508038585209005;MN
8;Minnesota;172;anticipation;19;11,046511627906977;1052;1,8060836501901141;490;3,8775510204081631;MN
8;Minnesota;172;disgust;2;1,162790697674419;297;0,6734006734006734;213;0,9389671361502347;MN
8;Minnesota;172;fear;18;10,465116279069768;1205;1,4937759336099583;571;3,1523642732049035;MN
8;Minnesota;172;joy;11;6,395348837209302;669;1,6442451420029895;336;3,2738095238095237;MN
8;Minnesota;172;negative;30;17,441860465116278;1804;1,6629711751662972;868;3,4562211981566819;MN
8;Minnesota;172;positive;45;26,162790697674417;2373;1,8963337547408343;1251;3,5971223021582732;MN
8;Minnesota;172;sadness;16;9,302325581395348;999;1,6016016016016017;439;3,6446469248291566;MN
8;Minnesota;172;surprise;4;2,325581395348837;409;0,9779951100244498;176;2,2727272727272729;MN
8;Minnesota;172;trust;20;11,627906976744184;1629;1,2277470841006752;938;2,1321961620469083;MN
8;Mississippi;41;anger;1;2,439024390243902;323;0,3095975232198143;311;0,3215434083601286;MS
8;Mississippi;41;anticipation;3;7,317073170731708;532;0,5639097744360902;490;0,6122448979591837;MS
8;Mississippi;41;disgust;0;0,000000000000000;203;0,0000000000000000;213;0,0000000000000000;MS
8;Mississippi;41;fear;4;9,756097560975610;599;0,6677796327212020;571;0,7005253940455342;MS
8;Mississippi;41;joy;7;17,073170731707318;359;1,9498607242339832;336;2,0833333333333335;MS
8;Mississippi;41;negative;5;12,195121951219512;797;0,6273525721455459;868;0,5760368663594470;MS
8;Mississippi;41;positive;12;29,268292682926830;1351;0,8882309400444115;1251;0,9592326139088728;MS
8;Mississippi;41;sadness;2;4,878048780487805;396;0,5050505050505051;439;0,4555808656036446;MS
8;Mississippi;41;surprise;0;0,000000000000000;155;0,0000000000000000;176;0,0000000000000000;MS
8;Mississippi;41;trust;7;17,073170731707318;929;0,7534983853606028;938;0,7462686567164180;MS
8;Missouri;50;anger;2;4,000000000000000;562;0,3558718861209965;311;0,6430868167202572;MO
8;Missouri;50;anticipation;2;4,000000000000000;958;0,2087682672233820;490;0,4081632653061225;MO
8;Missouri;50;disgust;2;4,000000000000000;304;0,6578947368421053;213;0,9389671361502347;MO
8;Missouri;50;fear;5;10,000000000000000;1039;0,4812319538017324;571;0,8756567425569177;MO
8;Missouri;50;joy;2;4,000000000000000;564;0,3546099290780142;336;0,5952380952380952;MO
8;Missouri;50;negative;9;18,000000000000000;1470;0,6122448979591837;868;1,0368663594470049;MO
8;Missouri;50;positive;11;22,000000000000000;2350;0,4680851063829787;1251;0,8792965627498002;MO
8;Missouri;50;sadness;3;6,000000000000000;770;0,3896103896103896;439;0,6833712984054670;MO
8;Missouri;50;surprise;1;2,000000000000000;276;0,3623188405797101;176;0,5681818181818182;MO
8;Missouri;50;trust;13;26,000000000000000;1656;0,7850241545893720;938;1,3859275053304905;MO
8;Montana;89;anger;5;5,617977528089888;266;1,8796992481203008;311;1,6077170418006430;MT
8;Montana;89;anticipation;9;10,112359550561798;493;1,8255578093306288;490;1,8367346938775513;MT
8;Montana;89;disgust;2;2,247191011235955;125;1,6000000000000001;213;0,9389671361502347;MT
8;Montana;89;fear;10;11,235955056179776;491;2,0366598778004072;571;1,7513134851138354;MT
8;Montana;89;joy;4;4,494382022471910;385;1,0389610389610389;336;1,1904761904761905;MT
8;Montana;89;negative;9;10,112359550561798;720;1,2500000000000000;868;1,0368663594470049;MT
8;Montana;89;positive;25;28,089887640449437;1361;1,8368846436443791;1251;1,9984012789768184;MT
8;Montana;89;sadness;5;5,617977528089888;339;1,4749262536873156;439;1,1389521640091116;MT
8;Montana;89;surprise;1;1,123595505617978;123;0,8130081300813008;176;0,5681818181818182;MT
8;Montana;89;trust;19;21,348314606741575;913;2,0810514786418399;938;2,0255863539445631;MT
8;Nevada;205;anger;8;3,902439024390244;816;0,9803921568627452;311;2,5723472668810290;NV
8;Nevada;205;anticipation;13;6,341463414634147;1611;0,8069522036002483;490;2,6530612244897962;NV
8;Nevada;205;disgust;4;1,951219512195122;386;1,0362694300518134;213;1,8779342723004695;NV
8;Nevada;205;fear;21;10,243902439024390;1809;1,1608623548922057;571;3,6777583187390546;NV
8;Nevada;205;joy;20;9,756097560975610;1211;1,6515276630883566;336;5,9523809523809526;NV
8;Nevada;205;negative;29;14,146341463414634;2349;1,2345679012345678;868;3,3410138248847927;NV
8;Nevada;205;positive;57;27,804878048780488;4102;1,3895660653339834;1251;4,5563549160671464;NV
8;Nevada;205;sadness;19;9,268292682926829;1314;1,4459665144596652;439;4,3280182232346238;NV
8;Nevada;205;surprise;4;1,951219512195122;411;0,9732360097323600;176;2,2727272727272729;NV
8;Nevada;205;trust;30;14,634146341463415;2523;1,1890606420927468;938;3,1982942430703623;NV
8;New Hampshire;226;anger;6;2,654867256637168;904;0,6637168141592921;311;1,9292604501607715;NH
8;New Hampshire;226;anticipation;27;11,946902654867255;1626;1,6605166051660516;490;5,5102040816326534;NH
8;New Hampshire;226;disgust;2;0,884955752212389;450;0,4444444444444444;213;0,9389671361502347;NH
8;New Hampshire;226;fear;22;9,734513274336283;1599;1,3758599124452784;571;3,8528896672504378;NH
8;New Hampshire;226;joy;19;8,407079646017699;1127;1,6858917480035494;336;5,6547619047619051;NH
8;New Hampshire;226;negative;27;11,946902654867255;2295;1,1764705882352942;868;3,1105990783410138;NH
8;New Hampshire;226;positive;56;24,778761061946906;3897;1,4370028226841161;1251;4,4764188649080738;NH
8;New Hampshire;226;sadness;20;8,849557522123893;1127;1,7746228926353147;439;4,5558086560364464;NH
8;New Hampshire;226;surprise;8;3,539823008849558;473;1,6913319238900637;176;4,5454545454545459;NH
8;New Hampshire;226;trust;39;17,256637168141594;2346;1,6624040920716112;938;4,1577825159914710;NH
8;New Jersey;31;anger;1;3,225806451612903;651;0,1536098310291859;311;0,3215434083601286;NJ
8;New Jersey;31;anticipation;5;16,129032258064516;932;0,5364806866952789;490;1,0204081632653059;NJ
8;New Jersey;31;disgust;0;0,000000000000000;327;0,0000000000000000;213;0,0000000000000000;NJ
8;New Jersey;31;fear;1;3,225806451612903;1058;0,0945179584120983;571;0,1751313485113835;NJ
8;New Jersey;31;joy;2;6,451612903225806;616;0,3246753246753247;336;0,5952380952380952;NJ
8;New Jersey;31;negative;2;6,451612903225806;1575;0,1269841269841270;868;0,2304147465437788;NJ
8;New Jersey;31;positive;15;48,387096774193552;2159;0,6947660954145438;1251;1,1990407673860912;NJ
8;New Jersey;31;sadness;0;0,000000000000000;788;0,0000000000000000;439;0,0000000000000000;NJ
8;New Jersey;31;surprise;0;0,000000000000000;328;0,0000000000000000;176;0,0000000000000000;NJ
8;New Jersey;31;trust;5;16,129032258064516;1448;0,3453038674033149;938;0,5330490405117271;NJ
8;New Mexico;180;anger;16;8,888888888888889;548;2,9197080291970803;311;5,1446945337620580;NM
8;New Mexico;180;anticipation;19;10,555555555555555;1033;1,8393030009680544;490;3,8775510204081631;NM
8;New Mexico;180;disgust;7;3,888888888888889;338;2,0710059171597632;213;3,2863849765258215;NM
8;New Mexico;180;fear;27;15,000000000000000;1052;2,5665399239543727;571;4,7285464098073557;NM
8;New Mexico;180;joy;5;2,777777777777778;690;0,7246376811594203;336;1,4880952380952379;NM
8;New Mexico;180;negative;35;19,444444444444443;1517;2,3071852340145025;868;4,0322580645161290;NM
8;New Mexico;180;positive;29;16,111111111111111;2525;1,1485148514851484;1251;2,3181454836131095;NM
8;New Mexico;180;sadness;17;9,444444444444445;774;2,1963824289405687;439;3,8724373576309792;NM
8;New Mexico;180;surprise;7;3,888888888888889;399;1,7543859649122806;176;3,9772727272727271;NM
8;New Mexico;180;trust;18;10,000000000000000;1646;1,0935601458080195;938;1,9189765458422177;NM
8;North Dakota;24;anger;1;4,166666666666667;195;0,5128205128205128;311;0,3215434083601286;ND
8;North Dakota;24;anticipation;2;8,333333333333334;256;0,7812500000000000;490;0,4081632653061225;ND
8;North Dakota;24;disgust;1;4,166666666666667;117;0,8547008547008547;213;0,4694835680751174;ND
8;North Dakota;24;fear;3;12,500000000000000;341;0,8797653958944281;571;0,5253940455341506;ND
8;North Dakota;24;joy;1;4,166666666666667;200;0,5000000000000000;336;0,2976190476190476;ND
8;North Dakota;24;negative;3;12,500000000000000;485;0,6185567010309279;868;0,3456221198156682;ND
8;North Dakota;24;positive;4;16,666666666666668;933;0,4287245444801715;1251;0,3197442046362909;ND
8;North Dakota;24;sadness;2;8,333333333333334;199;1,0050251256281406;439;0,4555808656036446;ND
8;North Dakota;24;surprise;2;8,333333333333334;91;2,1978021978021980;176;1,1363636363636365;ND
8;North Dakota;24;trust;5;20,833333333333332;664;0,7530120481927711;938;0,5330490405117271;ND
8;Ohio;116;anger;6;5,172413793103448;626;0,9584664536741214;311;1,9292604501607715;OH
8;Ohio;116;anticipation;6;5,172413793103448;992;0,6048387096774194;490;1,2244897959183674;OH
8;Ohio;116;disgust;4;3,448275862068965;340;1,1764705882352942;213;1,8779342723004695;OH
8;Ohio;116;fear;9;7,758620689655173;1106;0,8137432188065099;571;1,5761821366024518;OH
8;Ohio;116;joy;9;7,758620689655173;732;1,2295081967213115;336;2,6785714285714284;OH
8;Ohio;116;negative;19;16,379310344827587;1728;1,0995370370370370;868;2,1889400921658986;OH
8;Ohio;116;positive;31;26,724137931034484;2575;1,2038834951456310;1251;2,4780175859312550;OH
8;Ohio;116;sadness;5;4,310344827586207;889;0,5624296962879640;439;1,1389521640091116;OH
8;Ohio;116;surprise;3;2,586206896551724;350;0,8571428571428571;176;1,7045454545454546;OH
8;Ohio;116;trust;24;20,689655172413794;1782;1,3468013468013469;938;2,5586353944562901;OH
8;Oklahoma;53;anger;2;3,773584905660377;403;0,4962779156327544;311;0,6430868167202572;OK
8;Oklahoma;53;anticipation;3;5,660377358490566;658;0,4559270516717325;490;0,6122448979591837;OK
8;Oklahoma;53;disgust;0;0,000000000000000;238;0,0000000000000000;213;0,0000000000000000;OK
8;Oklahoma;53;fear;3;5,660377358490566;749;0,4005340453938585;571;0,5253940455341506;OK
8;Oklahoma;53;joy;2;3,773584905660377;429;0,4662004662004662;336;0,5952380952380952;OK
8;Oklahoma;53;negative;4;7,547169811320755;1018;0,3929273084479371;868;0,4608294930875576;OK
8;Oklahoma;53;positive;21;39,622641509433961;1756;1,1958997722095672;1251;1,6786570743405276;OK
8;Oklahoma;53;sadness;0;0,000000000000000;432;0,0000000000000000;439;0,0000000000000000;OK
8;Oklahoma;53;surprise;0;0,000000000000000;163;0,0000000000000000;176;0,0000000000000000;OK
8;Oklahoma;53;trust;18;33,962264150943398;1280;1,4062500000000000;938;1,9189765458422177;OK
8;Oregon;537;anger;53;9,869646182495345;861;6,1556329849012776;311;17,0418006430868161;OR
8;Oregon;537;anticipation;47;8,752327746741155;1015;4,6305418719211824;490;9,5918367346938780;OR
8;Oregon;537;disgust;42;7,821229050279330;491;8,5539714867617107;213;19,7183098591549282;OR
8;Oregon;537;fear;48;8,938547486033519;1204;3,9867109634551494;571;8,4063047285464094;OR
8;Oregon;537;joy;33;6,145251396648045;754;4,3766578249336874;336;9,8214285714285712;OR
