state,week,response,percentage
North Carolina,13,covid_cases,0.76
North Carolina,13,covid_deaths,0.96
North Dakota,13,anger,10.81
North Dakota,13,anticipation,8.11
North Dakota,13,disgust,5.41
North Dakota,13,fear,8.11
North Dakota,13,joy,2.7
North Dakota,13,negative,10.81
North Dakota,13,positive,27.03
North Dakota,13,sadness,2.7
North Dakota,13,surprise,2.7
North Dakota,13,trust,21.62
North Dakota,13,Anxiety,10.15
North Dakota,13,Depression,8.36
North Dakota,13,covid_cases,0.44
North Dakota,13,covid_deaths,0.43
Ohio,13,anger,2.56
Ohio,13,anticipation,12.46
Ohio,13,disgust,0.64
Ohio,13,fear,8.63
Ohio,13,joy,7.67
Ohio,13,negative,13.74
Ohio,13,positive,24.6
Ohio,13,sadness,9.27
Ohio,13,surprise,3.19
Ohio,13,trust,17.25
Ohio,13,Anxiety,12.98
Ohio,13,Depression,10.96
Ohio,13,covid_cases,0.53
Ohio,13,covid_deaths,1.02
Oklahoma,13,anger,3.33
Oklahoma,13,anticipation,9.33
Oklahoma,13,disgust,2
Oklahoma,13,fear,10
Oklahoma,13,joy,6
Oklahoma,13,negative,11.33
Oklahoma,13,positive,30.67
Oklahoma,13,sadness,4.67
Oklahoma,13,surprise,3.33
Oklahoma,13,trust,19.33
Oklahoma,13,Anxiety,12.58
Oklahoma,13,Depression,10.59
Oklahoma,13,covid_cases,0.57
Oklahoma,13,covid_deaths,0.59
Oregon,13,anger,9.02
Oregon,13,anticipation,7.38
Oregon,13,disgust,6.56
Oregon,13,fear,12.7
Oregon,13,joy,4.1
Oregon,13,negative,18.03
Oregon,13,positive,15.98
Oregon,13,sadness,7.38
Oregon,13,surprise,5.33
Oregon,13,trust,13.52
Oregon,13,Anxiety,13.9
Oregon,13,Depression,11.67
Oregon,13,covid_cases,0.6
Oregon,13,covid_deaths,0.79
Pennsylvania,13,anger,8.63
Pennsylvania,13,anticipation,7.19
Pennsylvania,13,disgust,5.04
Pennsylvania,13,fear,12.95
Pennsylvania,13,joy,5.04
Pennsylvania,13,negative,18.71
Pennsylvania,13,positive,17.27
Pennsylvania,13,sadness,11.51
Pennsylvania,13,surprise,3.6
Pennsylvania,13,trust,10.07
Pennsylvania,13,Anxiety,12.36
Pennsylvania,13,Depression,10.29
Pennsylvania,13,covid_cases,0.59
Pennsylvania,13,covid_deaths,1.32
South Dakota,13,anger,8
South Dakota,13,anticipation,20
South Dakota,13,disgust,0
South Dakota,13,fear,8
South Dakota,13,joy,4
South Dakota,13,negative,20
South Dakota,13,positive,12
South Dakota,13,sadness,16
South Dakota,13,surprise,4
South Dakota,13,trust,8
South Dakota,13,Anxiety,11.05
South Dakota,13,Depression,8.89
South Dakota,13,covid_cases,0.45
South Dakota,13,covid_deaths,0.4
Utah,13,anger,4.55
Utah,13,anticipation,0
Utah,13,disgust,0
Utah,13,fear,4.55
Utah,13,joy,9.09
Utah,13,negative,18.18
Utah,13,positive,27.27
Utah,13,sadness,4.55
Utah,13,surprise,4.55
Utah,13,trust,27.27
Utah,13,Anxiety,11.67
Utah,13,Depression,9.8
Utah,13,covid_cases,0.59
Utah,13,covid_deaths,0.85
Vermont,13,anger,4
Vermont,13,anticipation,6.86
Vermont,13,disgust,4.57
Vermont,13,fear,14.29
Vermont,13,joy,4
Vermont,13,negative,20
Vermont,13,positive,16.57
Vermont,13,sadness,11.43
Vermont,13,surprise,4.57
Vermont,13,trust,13.71
Vermont,13,Anxiety,12.3
Vermont,13,Depression,9.93
Vermont,13,covid_cases,0.37
Vermont,13,covid_deaths,1.1
Virginia,13,anger,6.17
Virginia,13,anticipation,12.35
Virginia,13,disgust,4.94
Virginia,13,fear,8.64
Virginia,13,joy,2.47
Virginia,13,negative,13.58
Virginia,13,positive,24.07
Virginia,13,sadness,9.26
Virginia,13,surprise,2.47
Virginia,13,trust,16.05
Virginia,13,Anxiety,11.48
Virginia,13,Depression,9.46
Virginia,13,covid_cases,0.83
Virginia,13,covid_deaths,1.12
Washington,13,anger,5.97
Washington,13,anticipation,9.75
Washington,13,disgust,2.83
Washington,13,fear,8.49
Washington,13,joy,5.66
Washington,13,negative,15.09
Washington,13,positive,24.53
Washington,13,sadness,8.18
Washington,13,surprise,4.72
Washington,13,trust,14.78
Washington,13,Anxiety,13.36
Washington,13,Depression,11.23
Washington,13,covid_cases,0.81
Washington,13,covid_deaths,1.48
West Virginia,13,anger,8.37
West Virginia,13,anticipation,10.84
West Virginia,13,disgust,1.97
West Virginia,13,fear,12.32
West Virginia,13,joy,6.4
West Virginia,13,negative,15.76
West Virginia,13,positive,16.75
West Virginia,13,sadness,9.36
West Virginia,13,surprise,3.45
West Virginia,13,trust,14.78
West Virginia,13,Anxiety,14.53
West Virginia,13,Depression,12.48
West Virginia,13,covid_cases,0.3
West Virginia,13,covid_deaths,0.35
Wisconsin,13,anger,4.26
Wisconsin,13,anticipation,13.83
Wisconsin,13,disgust,1.06
Wisconsin,13,fear,13.83
Wisconsin,13,joy,3.19
Wisconsin,13,negative,19.15
Wisconsin,13,positive,17.02
Wisconsin,13,sadness,6.38
Wisconsin,13,surprise,5.32
Wisconsin,13,trust,15.96
Wisconsin,13,Anxiety,12.15
Wisconsin,13,Depression,10.01
Wisconsin,13,covid_cases,0.54
Wisconsin,13,covid_deaths,0.68
Wyoming,13,anger,7.04
Wyoming,13,anticipation,11.27
Wyoming,13,disgust,1.41
Wyoming,13,fear,12.68
Wyoming,13,joy,5.63
Wyoming,13,negative,18.31
Wyoming,13,positive,21.13
Wyoming,13,sadness,8.45
Wyoming,13,surprise,1.41
Wyoming,13,trust,12.68
Wyoming,13,Anxiety,10.7
Wyoming,13,Depression,8.9
Wyoming,13,covid_cases,0.28
Wyoming,13,covid_deaths,0.25
Nebraska,13,anger,0
Nebraska,13,anticipation,9.09
Nebraska,13,disgust,0
Nebraska,13,fear,15.15
Nebraska,13,joy,6.06
Nebraska,13,negative,6.06
Nebraska,13,positive,33.33
Nebraska,13,sadness,6.06
Nebraska,13,surprise,3.03
Nebraska,13,trust,21.21
Nebraska,13,Anxiety,11.05
Nebraska,13,Depression,9.27
Nebraska,13,covid_cases,0.69
Nebraska,13,covid_deaths,0.77
Rhode Island,13,anger,0
Rhode Island,13,anticipation,21.21
Rhode Island,13,disgust,6.06
Rhode Island,13,fear,0
Rhode Island,13,joy,9.09
Rhode Island,13,negative,9.09
Rhode Island,13,positive,30.3
Rhode Island,13,sadness,3.03
Rhode Island,13,surprise,0
Rhode Island,13,trust,21.21
Rhode Island,13,Anxiety,13.5
Rhode Island,13,Depression,10.79
Rhode Island,13,covid_cases,0.71
Rhode Island,13,covid_deaths,1.67
South Carolina,13,anger,0
South Carolina,13,anticipation,5.88
South Carolina,13,disgust,0
South Carolina,13,fear,0
South Carolina,13,joy,5.88
South Carolina,13,negative,5.88
South Carolina,13,positive,44.12
South Carolina,13,sadness,0
South Carolina,13,surprise,5.88
South Carolina,13,trust,32.35
South Carolina,13,Anxiety,12.2
South Carolina,13,Depression,10.19
South Carolina,13,covid_cases,0.91
South Carolina,13,covid_deaths,1.24
Tennessee,13,anger,0
Tennessee,13,anticipation,14.29
Tennessee,13,disgust,0
Tennessee,13,fear,2.86
Tennessee,13,joy,11.43
Tennessee,13,negative,2.86
Tennessee,13,positive,40
Tennessee,13,sadness,0
Tennessee,13,surprise,5.71
Tennessee,13,trust,22.86
Tennessee,13,Anxiety,12.27
Tennessee,13,Depression,10.36
Tennessee,13,covid_cases,0.79
Tennessee,13,covid_deaths,0.64
Alabama,14,anger,4
Alabama,14,anticipation,12
Alabama,14,disgust,0
Alabama,14,fear,16
Alabama,14,joy,4
Alabama,14,negative,16
Alabama,14,positive,24
Alabama,14,sadness,8
Alabama,14,surprise,8
Alabama,14,trust,8
Alabama,14,Anxiety,11.91
Alabama,14,Depression,10.3
Alabama,14,covid_cases,1.11
Alabama,14,covid_deaths,1.02
Alaska,14,anger,3.82
Alaska,14,anticipation,11.45
Alaska,14,disgust,0.38
Alaska,14,fear,8.4
Alaska,14,joy,9.16
Alaska,14,negative,11.45
Alaska,14,positive,30.53
Alaska,14,sadness,6.11
Alaska,14,surprise,1.91
Alaska,14,trust,16.79
Alaska,14,Anxiety,11.7
Alaska,14,Depression,9.84
Alaska,14,covid_cases,0.46
Alaska,14,covid_deaths,0.55
Arizona,14,anger,6.39
Arizona,14,anticipation,5.94
Arizona,14,disgust,1.83
Arizona,14,fear,12.33
Arizona,14,joy,4.57
Arizona,14,negative,18.26
Arizona,14,positive,21.92
Arizona,14,sadness,7.76
Arizona,14,surprise,2.28
Arizona,14,trust,18.72
Arizona,14,Anxiety,12.53
Arizona,14,Depression,10.7
Arizona,14,covid_cases,1.11
Arizona,14,covid_deaths,1.43
Arkansas,14,anger,5.91
Arkansas,14,anticipation,8.87
Arkansas,14,disgust,2.46
Arkansas,14,fear,9.85
Arkansas,14,joy,8.87
Arkansas,14,negative,13.79
Arkansas,14,positive,24.14
Arkansas,14,sadness,6.9
Arkansas,14,surprise,2.96
Arkansas,14,trust,16.26
Arkansas,14,Anxiety,12.84
Arkansas,14,Depression,10.95
Arkansas,14,covid_cases,0.88
Arkansas,14,covid_deaths,0.74
California,14,anger,3.95
California,14,anticipation,13.83
California,14,disgust,2.96
California,14,fear,10.37
California,14,joy,6.17
California,14,negative,15.06
California,14,positive,18.27
California,14,sadness,7.16
California,14,surprise,6.42
California,14,trust,15.8
California,14,Anxiety,13.05
California,14,Depression,10.98
California,14,covid_cases,0.94
California,14,covid_deaths,1.13
Colorado,14,anger,6.05
Colorado,14,anticipation,9.24
Colorado,14,disgust,1.59
Colorado,14,fear,7.01
Colorado,14,joy,6.37
Colorado,14,negative,12.74
Colorado,14,positive,31.53
Colorado,14,sadness,6.37
Colorado,14,surprise,2.55
Colorado,14,trust,16.56
Colorado,14,Anxiety,12.19
Colorado,14,Depression,10.02
Colorado,14,covid_cases,0.56
Colorado,14,covid_deaths,1.32
Connecticut,14,anger,9.47
Connecticut,14,anticipation,8.42
Connecticut,14,disgust,2.63
Connecticut,14,fear,13.68
Connecticut,14,joy,3.16
Connecticut,14,negative,18.42
Connecticut,14,positive,20.53
Connecticut,14,sadness,7.89
Connecticut,14,surprise,3.16
Connecticut,14,trust,12.63
Connecticut,14,Anxiety,11.62
Connecticut,14,Depression,9.35
Connecticut,14,covid_cases,0.78
Connecticut,14,covid_deaths,2.15
Delaware,14,anger,5.45
Delaware,14,anticipation,6.09
Delaware,14,disgust,6.09
Delaware,14,fear,9.62
Delaware,14,joy,6.73
Delaware,14,negative,15.06
Delaware,14,positive,21.15
Delaware,14,sadness,8.97
Delaware,14,surprise,3.21
Delaware,14,trust,17.63
Delaware,14,Anxiety,12.73
Delaware,14,Depression,10.52
Delaware,14,covid_cases,0.85
Delaware,14,covid_deaths,1.64
Florida,14,anger,10.24
Florida,14,anticipation,8.66
Florida,14,disgust,2.36
Florida,14,fear,13.39
Florida,14,joy,4.72
Florida,14,negative,18.11
Florida,14,positive,14.17
Florida,14,sadness,8.66
Florida,14,surprise,5.51
Florida,14,trust,14.17
Florida,14,Anxiety,14.05
Florida,14,Depression,11.66
Florida,14,covid_cases,1.27
Florida,14,covid_deaths,1.47
Georgia,14,anger,10.43
Georgia,14,anticipation,8.7
Georgia,14,disgust,3.48
Georgia,14,fear,10.43
Georgia,14,joy,6.09
Georgia,14,negative,19.13
Georgia,14,positive,17.39
Georgia,14,sadness,8.7
Georgia,14,surprise,3.48
Georgia,14,trust,12.17
Georgia,14,Anxiety,12.5
Georgia,14,Depression,10.42
Georgia,14,covid_cases,1.13
Georgia,14,covid_deaths,1.39
Hawaii,14,anger,4.9
Hawaii,14,anticipation,8.82
Hawaii,14,disgust,2.94
Hawaii,14,fear,18.63
Hawaii,14,joy,5.88
Hawaii,14,negative,18.63
Hawaii,14,positive,15.69
Hawaii,14,sadness,7.84
Hawaii,14,surprise,2.94
Hawaii,14,trust,13.73
Hawaii,14,Anxiety,11.72
Hawaii,14,Depression,9.78
Hawaii,14,covid_cases,1.18
Hawaii,14,covid_deaths,0.81
Idaho,14,anger,3.96
Idaho,14,anticipation,14.85
Idaho,14,disgust,0
Idaho,14,fear,11.88
Idaho,14,joy,7.92
Idaho,14,negative,12.87
Idaho,14,positive,23.76
Idaho,14,sadness,6.93
Idaho,14,surprise,4.95
Idaho,14,trust,12.87
Idaho,14,Anxiety,10.78
Idaho,14,Depression,8.92
Idaho,14,covid_cases,0.84
Idaho,14,covid_deaths,0.89
Illinois,14,anger,6.94
Illinois,14,anticipation,8.89
Illinois,14,disgust,2.6
Illinois,14,fear,10.2
Illinois,14,joy,3.69
Illinois,14,negative,15.62
Illinois,14,positive,22.13
Illinois,14,sadness,7.59
Illinois,14,surprise,5.64
Illinois,14,trust,16.7
Illinois,14,Anxiety,12.66
Illinois,14,Depression,10.39
Illinois,14,covid_cases,0.88
Illinois,14,covid_deaths,1.49
Indiana,14,anger,5.03
Indiana,14,anticipation,6.92
Indiana,14,disgust,2.52
Indiana,14,fear,12.58
Indiana,14,joy,6.29
Indiana,14,negative,16.35
Indiana,14,positive,22.64
Indiana,14,sadness,10.69
Indiana,14,surprise,2.52
Indiana,14,trust,14.47
Indiana,14,Anxiety,12.68
Indiana,14,Depression,10.77
Indiana,14,covid_cases,0.66
Indiana,14,covid_deaths,1.16
Iowa,14,anger,7.78
Iowa,14,anticipation,12.22
Iowa,14,disgust,3.89
Iowa,14,fear,10
Iowa,14,joy,7.22
Iowa,14,negative,16.67
Iowa,14,positive,21.11
Iowa,14,sadness,6.11
Iowa,14,surprise,2.78
Iowa,14,trust,12.22
Iowa,14,Anxiety,11.76
Iowa,14,Depression,9.68
Iowa,14,covid_cases,0.89
Iowa,14,covid_deaths,0.96
Kansas,14,anger,4.76
Kansas,14,anticipation,7.14
Kansas,14,disgust,2.38
Kansas,14,fear,9.52
Kansas,14,joy,2.38
Kansas,14,negative,16.67
Kansas,14,positive,23.81
Kansas,14,sadness,11.9
Kansas,14,surprise,2.38
Kansas,14,trust,19.05
Kansas,14,Anxiety,11.32
Kansas,14,Depression,9.4
Kansas,14,covid_cases,0.7
Kansas,14,covid_deaths,0.49
Kentucky,14,anger,7.94
Kentucky,14,anticipation,5.56
Kentucky,14,disgust,1.59
Kentucky,14,fear,6.35
Kentucky,14,joy,7.94
Kentucky,14,negative,16.67
Kentucky,14,positive,20.63
Kentucky,14,sadness,7.14
Kentucky,14,surprise,3.97
Kentucky,14,trust,22.22
Kentucky,14,Anxiety,13.27
Kentucky,14,Depression,11.2
Kentucky,14,covid_cases,0.59
Kentucky,14,covid_deaths,0.79
Louisiana,14,anger,7.69
Louisiana,14,anticipation,4.9
Louisiana,14,disgust,1.4
Louisiana,14,fear,13.29
Louisiana,14,joy,4.9
Louisiana,14,negative,17.48
Louisiana,14,positive,23.78
Louisiana,14,sadness,7.69
Louisiana,14,surprise,4.9
Louisiana,14,trust,13.99
Louisiana,14,Anxiety,12.9
Louisiana,14,Depression,11.04
Louisiana,14,covid_cases,1.38
Louisiana,14,covid_deaths,1.95
Maine,14,anger,4.74
Maine,14,anticipation,9.95
Maine,14,disgust,1.9
Maine,14,fear,10.9
Maine,14,joy,5.21
Maine,14,negative,15.17
Maine,14,positive,25.59
Maine,14,sadness,9
Maine,14,surprise,2.84
Maine,14,trust,14.69
Maine,14,Anxiety,14.99
Maine,14,Depression,11.98
Maine,14,covid_cases,0.39
Maine,14,covid_deaths,0.82
Maryland,14,anger,3.6
Maryland,14,anticipation,10.81
Maryland,14,disgust,1.8
Maryland,14,fear,9.91
Maryland,14,joy,7.21
Maryland,14,negative,13.51
Maryland,14,positive,24.32
Maryland,14,sadness,8.11
Maryland,14,surprise,5.41
Maryland,14,trust,15.32
Maryland,14,Anxiety,11.69
Maryland,14,Depression,9.56
Maryland,14,covid_cases,1.18
Maryland,14,covid_deaths,1.78
Massachusetts,14,anger,7.88
Massachusetts,14,anticipation,11.82
Massachusetts,14,disgust,4.32
Massachusetts,14,fear,12.95
Massachusetts,14,joy,5.07
Massachusetts,14,negative,18.2
Massachusetts,14,positive,18.01
Massachusetts,14,sadness,8.82
Massachusetts,14,surprise,2.06
Massachusetts,14,trust,10.88
Massachusetts,14,Anxiety,12.68
Massachusetts,14,Depression,10.13
Massachusetts,14,covid_cases,0.87
Massachusetts,14,covid_deaths,2.09
Michigan,14,anger,6.62
Michigan,14,anticipation,7.35
Michigan,14,disgust,2.21
Michigan,14,fear,13.97
Michigan,14,joy,5.88
Michigan,14,negative,18.38
Michigan,14,positive,16.91
Michigan,14,sadness,13.97
Michigan,14,surprise,2.21
Michigan,14,trust,12.5
Michigan,14,Anxiety,13.95
Michigan,14,Depression,11.61
Michigan,14,covid_cases,0.65
Michigan,14,covid_deaths,1.52
Minnesota,14,anger,4.89
Minnesota,14,anticipation,10.27
Minnesota,14,disgust,3.91
Minnesota,14,fear,11.49
Minnesota,14,joy,5.62
Minnesota,14,negative,16.14
Minnesota,14,positive,20.29
Minnesota,14,sadness,10.02
Minnesota,14,surprise,2.69
Minnesota,14,trust,14.67
Minnesota,14,Anxiety,11.03
Minnesota,14,Depression,8.85
Minnesota,14,covid_cases,0.67
Minnesota,14,covid_deaths,1.19
Mississippi,14,anger,3.75
Mississippi,14,anticipation,11.67
Mississippi,14,disgust,2.92
Mississippi,14,fear,10.42
Mississippi,14,joy,7.08
Mississippi,14,negative,13.75
Mississippi,14,positive,27.08
Mississippi,14,sadness,7.08
Mississippi,14,surprise,1.25
Mississippi,14,trust,15
Mississippi,14,Anxiety,12.52
Mississippi,14,Depression,10.81
Mississippi,14,covid_cases,1.2
Mississippi,14,covid_deaths,1.57
Missouri,14,anger,3.57
Missouri,14,anticipation,13.57
Missouri,14,disgust,0.95
Missouri,14,fear,7.86
Missouri,14,joy,7.14
Missouri,14,negative,10.95
Missouri,14,positive,27.62
Missouri,14,sadness,5.71
Missouri,14,surprise,2.14
Missouri,14,trust,20.48
Missouri,14,Anxiety,12.6
Missouri,14,Depression,10.48
Missouri,14,covid_cases,0.73
Missouri,14,covid_deaths,0.86
Montana,14,anger,4.27
Montana,14,anticipation,6.84
Montana,14,disgust,3.42
Montana,14,fear,11.11
Montana,14,joy,6.84
Montana,14,negative,15.38
Montana,14,positive,24.79
Montana,14,sadness,6.84
Montana,14,surprise,2.56
Montana,14,trust,17.95
Montana,14,Anxiety,12.58
Montana,14,Depression,10.18
Montana,14,covid_cases,0.36
Montana,14,covid_deaths,0.39
Nebraska,14,anger,2.56
Nebraska,14,anticipation,10.26
Nebraska,14,disgust,0
Nebraska,14,fear,10.26
Nebraska,14,joy,10.26
Nebraska,14,negative,10.26
Nebraska,14,positive,28.21
Nebraska,14,sadness,10.26
Nebraska,14,surprise,5.13
Nebraska,14,trust,12.82
Nebraska,14,Anxiety,10.41
Nebraska,14,Depression,8.73
Nebraska,14,covid_cases,0.77
Nebraska,14,covid_deaths,0.85
Nevada,14,anger,4.81
Nevada,14,anticipation,9.38
Nevada,14,disgust,1.83
Nevada,14,fear,12.59
Nevada,14,joy,6.41
Nevada,14,negative,15.33
Nevada,14,positive,22.2
Nevada,14,sadness,11.44
Nevada,14,surprise,1.6
Nevada,14,trust,14.42
Nevada,14,Anxiety,12.54
Nevada,14,Depression,10.77
Nevada,14,covid_cases,1.03
Nevada,14,covid_deaths,1.19
New Hampshire,14,anger,6.1
New Hampshire,14,anticipation,8.47
New Hampshire,14,disgust,2.03
New Hampshire,14,fear,9.83
New Hampshire,14,joy,5.76
New Hampshire,14,negative,15.25
New Hampshire,14,positive,26.1
New Hampshire,14,sadness,7.8
New Hampshire,14,surprise,2.37
New Hampshire,14,trust,16.27
New Hampshire,14,Anxiety,11.68
New Hampshire,14,Depression,9.44
New Hampshire,14,covid_cases,0.42
New Hampshire,14,covid_deaths,1.49
New Jersey,14,anger,7.51
New Jersey,14,anticipation,7.51
New Jersey,14,disgust,4.69
New Jersey,14,fear,12.21
New Jersey,14,joy,4.23
New Jersey,14,negative,17.84
New Jersey,14,positive,19.25
New Jersey,14,sadness,9.86
New Jersey,14,surprise,1.88
New Jersey,14,trust,15.02
New Jersey,14,Anxiety,12.05
New Jersey,14,Depression,9.8
New Jersey,14,covid_cases,0.97
New Jersey,14,covid_deaths,2.38
New Mexico,14,anger,5.35
New Mexico,14,anticipation,10.69
New Mexico,14,disgust,2.2
New Mexico,14,fear,9.75
New Mexico,14,joy,7.23
New Mexico,14,negative,14.47
New Mexico,14,positive,25.47
New Mexico,14,sadness,8.18
New Mexico,14,surprise,1.89
New Mexico,14,trust,14.78
New Mexico,14,Anxiety,14.64
New Mexico,14,Depression,12.42
New Mexico,14,covid_cases,0.62
New Mexico,14,covid_deaths,0.94
New York,14,anger,7.83
New York,14,anticipation,3.69
New York,14,disgust,10.14
New York,14,fear,15.21
New York,14,joy,2.3
New York,14,negative,26.73
New York,14,positive,10.14
New York,14,sadness,14.75
New York,14,surprise,0.92
New York,14,trust,8.29
New York,14,Anxiety,12.88
New York,14,Depression,10.67
New York,14,covid_cases,1.05
New York,14,covid_deaths,2.35
North Carolina,14,anger,9.62
North Carolina,14,anticipation,6.73
North Carolina,14,disgust,6.73
North Carolina,14,fear,11.54
North Carolina,14,joy,1.92
North Carolina,14,negative,16.35
North Carolina,14,positive,20.19
North Carolina,14,sadness,9.62
North Carolina,14,surprise,5.77
North Carolina,14,trust,11.54
North Carolina,14,Anxiety,13.21
North Carolina,14,Depression,10.81
North Carolina,14,covid_cases,0.86
North Carolina,14,covid_deaths,1.09
North Dakota,14,anger,4.76
North Dakota,14,anticipation,10.71
North Dakota,14,disgust,2.38
North Dakota,14,fear,15.48
North Dakota,14,joy,2.38
North Dakota,14,negative,14.29
North Dakota,14,positive,25
North Dakota,14,sadness,9.52
North Dakota,14,surprise,0
North Dakota,14,trust,15.48
North Dakota,14,Anxiety,9.41
North Dakota,14,Depression,7.75
North Dakota,14,covid_cases,0.59
North Dakota,14,covid_deaths,0.5
Ohio,14,anger,6.79
Ohio,14,anticipation,10.19
Ohio,14,disgust,3.4
Ohio,14,fear,9.43
Ohio,14,joy,4.53
Ohio,14,negative,16.98
Ohio,14,positive,23.02
Ohio,14,sadness,8.68
Ohio,14,surprise,2.26
Ohio,14,trust,14.72
Ohio,14,Anxiety,12.75
Ohio,14,Depression,10.77
Ohio,14,covid_cases,0.6
Ohio,14,covid_deaths,1.1
Oklahoma,14,anger,6.11
Oklahoma,14,anticipation,11.35
Oklahoma,14,disgust,3.49
Oklahoma,14,fear,11.35
Oklahoma,14,joy,5.68
Oklahoma,14,negative,17.03
Oklahoma,14,positive,20.52
Oklahoma,14,sadness,5.68
Oklahoma,14,surprise,0.87
Oklahoma,14,trust,17.9
Oklahoma,14,Anxiety,12.43
Oklahoma,14,Depression,10.47
Oklahoma,14,covid_cases,0.68
Oklahoma,14,covid_deaths,0.67
Oregon,14,anger,5.76
Oregon,14,anticipation,7.82
Oregon,14,disgust,3.7
Oregon,14,fear,13.17
Oregon,14,joy,5.76
Oregon,14,negative,15.23
Oregon,14,positive,20.16
Oregon,14,sadness,7.41
Oregon,14,surprise,6.17
Oregon,14,trust,14.81
Oregon,14,Anxiety,13.54
Oregon,14,Depression,11.37
Oregon,14,covid_cases,0.68
Oregon,14,covid_deaths,0.89
Pennsylvania,14,anger,3.55
Pennsylvania,14,anticipation,9.22
Pennsylvania,14,disgust,3.55
Pennsylvania,14,fear,12.77
Pennsylvania,14,joy,4.96
Pennsylvania,14,negative,17.02
Pennsylvania,14,positive,21.99
Pennsylvania,14,sadness,8.51
Pennsylvania,14,surprise,2.84
Pennsylvania,14,trust,15.6
Pennsylvania,14,Anxiety,12.82
Pennsylvania,14,Depression,10.68
Pennsylvania,14,covid_cases,0.63
Pennsylvania,14,covid_deaths,1.35
Rhode Island,14,anger,8.55
Rhode Island,14,anticipation,10.26
Rhode Island,14,disgust,3.85
Rhode Island,14,fear,8.55
Rhode Island,14,joy,7.69
Rhode Island,14,negative,15.81
Rhode Island,14,positive,20.09
Rhode Island,14,sadness,6.84
Rhode Island,14,surprise,5.13
Rhode Island,14,trust,13.25
Rhode Island,14,Anxiety,14.11
Rhode Island,14,Depression,11.28
Rhode Island,14,covid_cases,0.75
Rhode Island,14,covid_deaths,1.71
South Carolina,14,anger,3.8
South Carolina,14,anticipation,8.86
South Carolina,14,disgust,0
South Carolina,14,fear,7.59
South Carolina,14,joy,5.06
South Carolina,14,negative,10.13
South Carolina,14,positive,26.58
South Carolina,14,sadness,3.8
South Carolina,14,surprise,5.06
South Carolina,14,trust,29.11
South Carolina,14,Anxiety,11.25
South Carolina,14,Depression,9.4
South Carolina,14,covid_cases,1.01
South Carolina,14,covid_deaths,1.42
South Dakota,14,anger,3.33
South Dakota,14,anticipation,10
South Dakota,14,disgust,2.22
South Dakota,14,fear,6.67
South Dakota,14,joy,5.56
South Dakota,14,negative,12.22
South Dakota,14,positive,36.67
South Dakota,14,sadness,4.44
South Dakota,14,surprise,4.44
South Dakota,14,trust,14.44
South Dakota,14,Anxiety,9.87
South Dakota,14,Depression,7.94
South Dakota,14,covid_cases,0.59
South Dakota,14,covid_deaths,0.44
Tennessee,14,anger,4.08
Tennessee,14,anticipation,9.69
Tennessee,14,disgust,4.08
Tennessee,14,fear,11.22
Tennessee,14,joy,7.65
Tennessee,14,negative,9.69
Tennessee,14,positive,29.08
Tennessee,14,sadness,6.63
Tennessee,14,surprise,2.55
Tennessee,14,trust,15.31
Tennessee,14,Anxiety,12.45
Tennessee,14,Depression,10.5
Tennessee,14,covid_cases,0.9
Tennessee,14,covid_deaths,0.77
Vermont,14,anger,2.6
Vermont,14,anticipation,5.19
Vermont,14,disgust,3.9
Vermont,14,fear,7.79
Vermont,14,joy,5.19
Vermont,14,negative,24.68
Vermont,14,positive,23.38
Vermont,14,sadness,7.79
Vermont,14,surprise,5.19
Vermont,14,trust,14.29
Vermont,14,Anxiety,11.5
Vermont,14,Depression,9.28
Vermont,14,covid_cases,0.39
Vermont,14,covid_deaths,1.1
Virginia,14,anger,2.8
Virginia,14,anticipation,9.09
Virginia,14,disgust,2.8
Virginia,14,fear,14.69
Virginia,14,joy,5.59
Virginia,14,negative,17.48
Virginia,14,positive,19.58
Virginia,14,sadness,9.09
Virginia,14,surprise,5.59
Virginia,14,trust,13.29
Virginia,14,Anxiety,11.64
Virginia,14,Depression,9.6
Virginia,14,covid_cases,0.93
Virginia,14,covid_deaths,1.2
Washington,14,anger,6.17
Washington,14,anticipation,8.22
Washington,14,disgust,3.23
Washington,14,fear,12.04
Washington,14,joy,4.7
Washington,14,negative,17.33
Washington,14,positive,19.97
Washington,14,sadness,9.99
Washington,14,surprise,3.96
Washington,14,trust,14.39
Washington,14,Anxiety,12.7
Washington,14,Depression,10.67
Washington,14,covid_cases,0.88
Washington,14,covid_deaths,1.55
West Virginia,14,anger,5.13
West Virginia,14,anticipation,12.09
West Virginia,14,disgust,2.93
West Virginia,14,fear,8.42
West Virginia,14,joy,9.16
West Virginia,14,negative,9.52
West Virginia,14,positive,26.01
West Virginia,14,sadness,7.69
West Virginia,14,surprise,2.56
West Virginia,14,trust,16.48
West Virginia,14,Anxiety,13.41
West Virginia,14,Depression,11.52
West Virginia,14,covid_cases,0.37
West Virginia,14,covid_deaths,0.47
Wisconsin,14,anger,4.86
Wisconsin,14,anticipation,7.64
Wisconsin,14,disgust,3.12
Wisconsin,14,fear,12.15
Wisconsin,14,joy,4.51
Wisconsin,14,negative,19.44
Wisconsin,14,positive,18.75
Wisconsin,14,sadness,13.19
Wisconsin,14,surprise,1.74
Wisconsin,14,trust,14.58
Wisconsin,14,Anxiety,11.82
Wisconsin,14,Depression,9.73
Wisconsin,14,covid_cases,0.62
Wisconsin,14,covid_deaths,0.74
