state,week,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,response,percentage
Rhode Island,2,0,0.2801120448179272,0,0.1404494382022472,0.5565862708719852,0.539568345323741,0.5449591280653951,0.4599816007359706,Negative,0.2840909090909091
Rhode Island,2,0,0.2801120448179272,0,0.1404494382022472,0.5565862708719852,0.539568345323741,0.5449591280653951,0.4599816007359706,Positive,0.4895960832313341
National,2,4.577795677272118,10.149013290374546,2.819170358437374,11.410927641294132,5.5846422338568935,7.302993690428246,3.302456705598067,16.31091421667338,Anxiety,32.60342912340015
National,2,4.577795677272118,10.149013290374546,2.819170358437374,11.410927641294132,5.5846422338568935,7.302993690428246,3.302456705598067,16.31091421667338,Depression,27.143564356435643
National,2,4.577795677272118,10.149013290374546,2.819170358437374,11.410927641294132,5.5846422338568935,7.302993690428246,3.302456705598067,16.31091421667338,Covid Cases,0.0292595968702648
National,2,4.577795677272118,10.149013290374546,2.819170358437374,11.410927641294132,5.5846422338568935,7.302993690428246,3.302456705598067,16.31091421667338,Covid Deaths,0.140717540019907
National,2,4.577795677272118,10.149013290374546,2.819170358437374,11.410927641294132,5.5846422338568935,7.302993690428246,3.302456705598067,16.31091421667338,Negative,15.1563968317895
National,2,4.577795677272118,10.149013290374546,2.819170358437374,11.410927641294132,5.5846422338568935,7.302993690428246,3.302456705598067,16.31091421667338,Positive,23.38568935427574
Texas,2,NA,NA,NA,NA,NA,NA,NA,NA,Anxiety,36.01801801801802
Texas,2,NA,NA,NA,NA,NA,NA,NA,NA,Depression,30.3983983983984
Texas,2,NA,NA,NA,NA,NA,NA,NA,NA,Covid Cases,0.0287180236624889
Texas,2,NA,NA,NA,NA,NA,NA,NA,NA,Covid Deaths,0.0469683054989409
Texas,2,NA,NA,NA,NA,NA,NA,NA,NA,Negative,NA
Texas,2,NA,NA,NA,NA,NA,NA,NA,NA,Positive,NA
Alabama,3,1.1194029850746268,1.2755102040816326,2.5,1.2875536480686696,2.6717557251908395,1.408450704225352,1.550387596899225,1.812688821752266,Anxiety,9.478685156651258
Alabama,3,1.1194029850746268,1.2755102040816326,2.5,1.2875536480686696,2.6717557251908395,1.408450704225352,1.550387596899225,1.812688821752266,Depression,8.202876219825372
Alabama,3,1.1194029850746268,1.2755102040816326,2.5,1.2875536480686696,2.6717557251908395,1.408450704225352,1.550387596899225,1.812688821752266,Covid Cases,0.0447324247398929
Alabama,3,1.1194029850746268,1.2755102040816326,2.5,1.2875536480686696,2.6717557251908395,1.408450704225352,1.550387596899225,1.812688821752266,Covid Deaths,0.0999975017735697
Alabama,3,1.1194029850746268,1.2755102040816326,2.5,1.2875536480686696,2.6717557251908395,1.408450704225352,1.550387596899225,1.812688821752266,Negative,1.0416666666666667
Alabama,3,1.1194029850746268,1.2755102040816326,2.5,1.2875536480686696,2.6717557251908395,1.408450704225352,1.550387596899225,1.812688821752266,Positive,1.9191919191919191
Alaska,3,1.4440433212996393,1.9337016574585637,1.818181818181818,3.3548387096774195,3.036876355748373,2.9182879377431905,4.102564102564102,2.2099447513812156,Anxiety,10.423450021088149
Alaska,3,1.4440433212996393,1.9337016574585637,1.818181818181818,3.3548387096774195,3.036876355748373,2.9182879377431905,4.102564102564102,2.2099447513812156,Depression,8.766343315056938
Alaska,3,1.4440433212996393,1.9337016574585637,1.818181818181818,3.3548387096774195,3.036876355748373,2.9182879377431905,4.102564102564102,2.2099447513812156,Covid Cases,0.0124097768226998
Alaska,3,1.4440433212996393,1.9337016574585637,1.818181818181818,3.3548387096774195,3.036876355748373,2.9182879377431905,4.102564102564102,2.2099447513812156,Covid Deaths,0.0523417479962925
Alaska,3,1.4440433212996393,1.9337016574585637,1.818181818181818,3.3548387096774195,3.036876355748373,2.9182879377431905,4.102564102564102,2.2099447513812156,Negative,2.871794871794872
Alaska,3,1.4440433212996393,1.9337016574585637,1.818181818181818,3.3548387096774195,3.036876355748373,2.9182879377431905,4.102564102564102,2.2099447513812156,Positive,2.2256728778467907
Arizona,3,1.4545454545454546,1.1299435028248588,3.7593984962406015,1.3333333333333333,1.3011152416356877,0.8968609865470852,0,1.884057971014493,Anxiety,10.54770531400966
Arizona,3,1.4545454545454546,1.1299435028248588,3.7593984962406015,1.3333333333333333,1.3011152416356877,0.8968609865470852,0,1.884057971014493,Depression,9.003321256038648
Arizona,3,1.4545454545454546,1.1299435028248588,3.7593984962406015,1.3333333333333333,1.3011152416356877,0.8968609865470852,0,1.884057971014493,Covid Cases,0.0339360130807514
Arizona,3,1.4545454545454546,1.1299435028248588,3.7593984962406015,1.3333333333333333,1.3011152416356877,0.8968609865470852,0,1.884057971014493,Covid Deaths,0.0844397160441756
Arizona,3,1.4545454545454546,1.1299435028248588,3.7593984962406015,1.3333333333333333,1.3011152416356877,0.8968609865470852,0,1.884057971014493,Negative,1.2422360248447204
Arizona,3,1.4545454545454546,1.1299435028248588,3.7593984962406015,1.3333333333333333,1.3011152416356877,0.8968609865470852,0,1.884057971014493,Positive,1.3618677042801557
Arkansas,3,2.7160493827160495,3.1147540983606556,5.641025641025641,4.129793510324483,3.5714285714285716,4.5673076923076925,4.25531914893617,3.1221303948576677,Anxiety,10.231613611416028
Arkansas,3,2.7160493827160495,3.1147540983606556,5.641025641025641,4.129793510324483,3.5714285714285716,4.5673076923076925,4.25531914893617,3.1221303948576677,Depression,8.726125137211856
Arkansas,3,2.7160493827160495,3.1147540983606556,5.641025641025641,4.129793510324483,3.5714285714285716,4.5673076923076925,4.25531914893617,3.1221303948576677,Covid Cases,0.0281564501213108
Arkansas,3,2.7160493827160495,3.1147540983606556,5.641025641025641,4.129793510324483,3.5714285714285716,4.5673076923076925,4.25531914893617,3.1221303948576677,Covid Deaths,0.0369553518379688
Arkansas,3,2.7160493827160495,3.1147540983606556,5.641025641025641,4.129793510324483,3.5714285714285716,4.5673076923076925,4.25531914893617,3.1221303948576677,Negative,4.067460317460317
Arkansas,3,2.7160493827160495,3.1147540983606556,5.641025641025641,4.129793510324483,3.5714285714285716,4.5673076923076925,4.25531914893617,3.1221303948576677,Positive,2.7582159624413145
California,3,2.0442930153321974,1.9764957264957264,1.80623973727422,2.027027027027027,1.9230769230769231,2.316346790205162,1.2517385257301807,1.4200298953662185,Anxiety,11.586999275437323
California,3,2.0442930153321974,1.9764957264957264,1.80623973727422,2.027027027027027,1.9230769230769231,2.316346790205162,1.2517385257301807,1.4200298953662185,Depression,9.74816271607494
California,3,2.0442930153321974,1.9764957264957264,1.80623973727422,2.027027027027027,1.9230769230769231,2.316346790205162,1.2517385257301807,1.4200298953662185,Covid Cases,0.0462764490293404
California,3,2.0442930153321974,1.9764957264957264,1.80623973727422,2.027027027027027,1.9230769230769231,2.316346790205162,1.2517385257301807,1.4200298953662185,Covid Deaths,0.121809741159761
California,3,2.0442930153321974,1.9764957264957264,1.80623973727422,2.027027027027027,1.9230769230769231,2.316346790205162,1.2517385257301807,1.4200298953662185,Negative,2.051282051282051
California,3,2.0442930153321974,1.9764957264957264,1.80623973727422,2.027027027027027,1.9230769230769231,2.316346790205162,1.2517385257301807,1.4200298953662185,Positive,1.8757612667478685
Colorado,3,1.7621145374449338,1.4906832298136643,0.9389671361502347,2.9792746113989637,1.3461538461538465,3.0249110320284696,1.7621145374449338,1.8653690186536904,Anxiety,10.507485963817842
Colorado,3,1.7621145374449338,1.4906832298136643,0.9389671361502347,2.9792746113989637,1.3461538461538465,3.0249110320284696,1.7621145374449338,1.8653690186536904,Depression,8.639737991266376
Colorado,3,1.7621145374449338,1.4906832298136643,0.9389671361502347,2.9792746113989637,1.3461538461538465,3.0249110320284696,1.7621145374449338,1.8653690186536904,Covid Cases,0.0928679138806834
Colorado,3,1.7621145374449338,1.4906832298136643,0.9389671361502347,2.9792746113989637,1.3461538461538465,3.0249110320284696,1.7621145374449338,1.8653690186536904,Covid Deaths,0.365008163915239
Colorado,3,1.7621145374449338,1.4906832298136643,0.9389671361502347,2.9792746113989637,1.3461538461538465,3.0249110320284696,1.7621145374449338,1.8653690186536904,Negative,2.561756633119854
Colorado,3,1.7621145374449338,1.4906832298136643,0.9389671361502347,2.9792746113989637,1.3461538461538465,3.0249110320284696,1.7621145374449338,1.8653690186536904,Positive,2.2178413011335634
Connecticut,3,1.2728719172633254,2.1310181531176005,1.6152716593245229,1.9015659955257271,0.6476683937823834,1.9143117593436645,1.7985611510791366,1.566951566951567,Anxiety,9.5781512605042
Connecticut,3,1.2728719172633254,2.1310181531176005,1.6152716593245229,1.9015659955257271,0.6476683937823834,1.9143117593436645,1.7985611510791366,1.566951566951567,Depression,7.700420168067227
Connecticut,3,1.2728719172633254,2.1310181531176005,1.6152716593245229,1.9015659955257271,0.6476683937823834,1.9143117593436645,1.7985611510791366,1.566951566951567,Covid Cases,0.24906759510289
Connecticut,3,1.2728719172633254,2.1310181531176005,1.6152716593245229,1.9015659955257271,0.6476683937823834,1.9143117593436645,1.7985611510791366,1.566951566951567,Covid Deaths,0.745163474577743
Connecticut,3,1.2728719172633254,2.1310181531176005,1.6152716593245229,1.9015659955257271,0.6476683937823834,1.9143117593436645,1.7985611510791366,1.566951566951567,Negative,1.907922024056408
Connecticut,3,1.2728719172633254,2.1310181531176005,1.6152716593245229,1.9015659955257271,0.6476683937823834,1.9143117593436645,1.7985611510791366,1.566951566951567,Positive,1.8175809649702577
Delaware,3,2.3781212841854935,2.073170731707317,2.8688524590163933,3.1705770450221946,1.4035087719298245,2.2461814914645104,1.5873015873015872,1.7550274223034734,Anxiety,7.784886416318962
Delaware,3,2.3781212841854935,2.073170731707317,2.8688524590163933,3.1705770450221946,1.4035087719298245,2.2461814914645104,1.5873015873015872,1.7550274223034734,Depression,6.432545201668985
Delaware,3,2.3781212841854935,2.073170731707317,2.8688524590163933,3.1705770450221946,1.4035087719298245,2.2461814914645104,1.5873015873015872,1.7550274223034734,Covid Cases,0.163124657651941
Delaware,3,2.3781212841854935,2.073170731707317,2.8688524590163933,3.1705770450221946,1.4035087719298245,2.2461814914645104,1.5873015873015872,1.7550274223034734,Covid Deaths,0.352622994818011
Delaware,3,2.3781212841854935,2.073170731707317,2.8688524590163933,3.1705770450221946,1.4035087719298245,2.2461814914645104,1.5873015873015872,1.7550274223034734,Negative,2.5293586269196027
Delaware,3,2.3781212841854935,2.073170731707317,2.8688524590163933,3.1705770450221946,1.4035087719298245,2.2461814914645104,1.5873015873015872,1.7550274223034734,Positive,1.4460234355522317
Florida,3,0.1406469760900141,0.4497751124437781,0.2392344497607655,0,0.4504504504504505,0,0.3846153846153846,0.9166666666666666,Anxiety,10.442107371794872
Florida,3,0.1406469760900141,0.4497751124437781,0.2392344497607655,0,0.4504504504504505,0,0.3846153846153846,0.9166666666666666,Depression,8.663461538461538
Florida,3,0.1406469760900141,0.4497751124437781,0.2392344497607655,0,0.4504504504504505,0,0.3846153846153846,0.9166666666666666,Covid Cases,0.0406339612041925
Florida,3,0.1406469760900141,0.4497751124437781,0.2392344497607655,0,0.4504504504504505,0,0.3846153846153846,0.9166666666666666,Covid Deaths,0.109864849995562
Florida,3,0.1406469760900141,0.4497751124437781,0.2392344497607655,0,0.4504504504504505,0,0.3846153846153846,0.9166666666666666,Negative,0.2395209580838323
Florida,3,0.1406469760900141,0.4497751124437781,0.2392344497607655,0,0.4504504504504505,0,0.3846153846153846,0.9166666666666666,Positive,0.5504587155963303
Georgia,3,1.2195121951219512,0.468384074941452,1.2383900928792573,1.186623516720604,1.026694045174538,0.8522727272727273,0.9966777408637874,0.7188498402555911,Anxiety,10.157518674894446
Georgia,3,1.2195121951219512,0.468384074941452,1.2383900928792573,1.186623516720604,1.026694045174538,0.8522727272727273,0.9966777408637874,0.7188498402555911,Depression,8.465410847677818
Georgia,3,1.2195121951219512,0.468384074941452,1.2383900928792573,1.186623516720604,1.026694045174538,0.8522727272727273,0.9966777408637874,0.7188498402555911,Covid Cases,0.0694316567952353
Georgia,3,1.2195121951219512,0.468384074941452,1.2383900928792573,1.186623516720604,1.026694045174538,0.8522727272727273,0.9966777408637874,0.7188498402555911,Covid Deaths,0.170681187453148
Georgia,3,1.2195121951219512,0.468384074941452,1.2383900928792573,1.186623516720604,1.026694045174538,0.8522727272727273,0.9966777408637874,0.7188498402555911,Negative,0.7168458781362007
Georgia,3,1.2195121951219512,0.468384074941452,1.2383900928792573,1.186623516720604,1.026694045174538,0.8522727272727273,0.9966777408637874,0.7188498402555911,Positive,0.7836990595611285
Hawaii,3,2.1634615384615383,1.1990407673860912,2.1739130434782608,2.359882005899705,1.6260162601626016,1.5486725663716814,1.7751479289940828,1.4245014245014245,Anxiety,8.496464646464647
Hawaii,3,2.1634615384615383,1.1990407673860912,2.1739130434782608,2.359882005899705,1.6260162601626016,1.5486725663716814,1.7751479289940828,1.4245014245014245,Depression,7.084848484848485
Hawaii,3,2.1634615384615383,1.1990407673860912,2.1739130434782608,2.359882005899705,1.6260162601626016,1.5486725663716814,1.7751479289940828,1.4245014245014245,Covid Cases,0.0339398206970511
Hawaii,3,2.1634615384615383,1.1990407673860912,2.1739130434782608,2.359882005899705,1.6260162601626016,1.5486725663716814,1.7751479289940828,1.4245014245014245,Covid Deaths,0.0723147819922013
Hawaii,3,2.1634615384615383,1.1990407673860912,2.1739130434782608,2.359882005899705,1.6260162601626016,1.5486725663716814,1.7751479289940828,1.4245014245014245,Negative,1.9464720194647205
Hawaii,3,2.1634615384615383,1.1990407673860912,2.1739130434782608,2.359882005899705,1.6260162601626016,1.5486725663716814,1.7751479289940828,1.4245014245014245,Positive,1.4184397163120568
Idaho,3,3.5502958579881656,4.71976401179941,8.235294117647058,4.473684210526316,6.140350877192983,4.609929078014185,8.333333333333334,3.75,Anxiety,9.880603448275862
Idaho,3,3.5502958579881656,4.71976401179941,8.235294117647058,4.473684210526316,6.140350877192983,4.609929078014185,8.333333333333334,3.75,Depression,8.178879310344827
Idaho,3,3.5502958579881656,4.71976401179941,8.235294117647058,4.473684210526316,6.140350877192983,4.609929078014185,8.333333333333334,3.75,Covid Cases,0.0270891468505413
Idaho,3,3.5502958579881656,4.71976401179941,8.235294117647058,4.473684210526316,6.140350877192983,4.609929078014185,8.333333333333334,3.75,Covid Deaths,0.0764492935358836
Idaho,3,3.5502958579881656,4.71976401179941,8.235294117647058,4.473684210526316,6.140350877192983,4.609929078014185,8.333333333333334,3.75,Negative,3.9548022598870056
Idaho,3,3.5502958579881656,4.71976401179941,8.235294117647058,4.473684210526316,6.140350877192983,4.609929078014185,8.333333333333334,3.75,Positive,3.8114343029087263
Illinois,3,1.126516464471404,1.8507462686567164,1.1217948717948718,1.6357688113413305,1.6504854368932038,1.7325017325017324,1.1904761904761905,1.3811123553564764,Anxiety,9.8552117753079
Illinois,3,1.126516464471404,1.8507462686567164,1.1217948717948718,1.6357688113413305,1.6504854368932038,1.7325017325017324,1.1904761904761905,1.3811123553564764,Depression,8.089516371282668
Illinois,3,1.126516464471404,1.8507462686567164,1.1217948717948718,1.6357688113413305,1.6504854368932038,1.7325017325017324,1.1904761904761905,1.3811123553564764,Covid Cases,0.148340244404279
Illinois,3,1.126516464471404,1.8507462686567164,1.1217948717948718,1.6357688113413305,1.6504854368932038,1.7325017325017324,1.1904761904761905,1.3811123553564764,Covid Deaths,0.338646413112896
Illinois,3,1.126516464471404,1.8507462686567164,1.1217948717948718,1.6357688113413305,1.6504854368932038,1.7325017325017324,1.1904761904761905,1.3811123553564764,Negative,1.4831294030404152
Illinois,3,1.126516464471404,1.8507462686567164,1.1217948717948718,1.6357688113413305,1.6504854368932038,1.7325017325017324,1.1904761904761905,1.3811123553564764,Positive,1.76176702603208
Indiana,3,1.9125683060109289,2.3076923076923075,1.0101010101010102,2.2900763358778624,1.8912529550827424,1.9572953736654803,4.123711340206185,2.1739130434782608,Anxiety,10.279030910609858
Indiana,3,1.9125683060109289,2.3076923076923075,1.0101010101010102,2.2900763358778624,1.8912529550827424,1.9572953736654803,4.123711340206185,2.1739130434782608,Depression,8.728070175438596
Indiana,3,1.9125683060109289,2.3076923076923075,1.0101010101010102,2.2900763358778624,1.8912529550827424,1.9572953736654803,4.123711340206185,2.1739130434782608,Covid Cases,0.0833579796057454
Indiana,3,1.9125683060109289,2.3076923076923075,1.0101010101010102,2.2900763358778624,1.8912529550827424,1.9572953736654803,4.123711340206185,2.1739130434782608,Covid Deaths,0.275105924231001
Indiana,3,1.9125683060109289,2.3076923076923075,1.0101010101010102,2.2900763358778624,1.8912529550827424,1.9572953736654803,4.123711340206185,2.1739130434782608,Negative,1.9038984587488668
Indiana,3,1.9125683060109289,2.3076923076923075,1.0101010101010102,2.2900763358778624,1.8912529550827424,1.9572953736654803,4.123711340206185,2.1739130434782608,Positive,2.008686210640608
Iowa,3,0.6772009029345373,0.8995502248875562,0,1.5363128491620113,1.7582417582417582,1.1650485436893203,0.5025125628140703,1.344286781179985,Anxiety,9.805050505050506
Iowa,3,0.6772009029345373,0.8995502248875562,0,1.5363128491620113,1.7582417582417582,1.1650485436893203,0.5025125628140703,1.344286781179985,Depression,8.071717171717172
Iowa,3,0.6772009029345373,0.8995502248875562,0,1.5363128491620113,1.7582417582417582,1.1650485436893203,0.5025125628140703,1.344286781179985,Covid Cases,0.0833868130363488
Iowa,3,0.6772009029345373,0.8995502248875562,0,1.5363128491620113,1.7582417582417582,1.1650485436893203,0.5025125628140703,1.344286781179985,Covid Deaths,0.128487381832516
Iowa,3,0.6772009029345373,0.8995502248875562,0,1.5363128491620113,1.7582417582417582,1.1650485436893203,0.5025125628140703,1.344286781179985,Negative,1.566820276497696
Iowa,3,0.6772009029345373,0.8995502248875562,0,1.5363128491620113,1.7582417582417582,1.1650485436893203,0.5025125628140703,1.344286781179985,Positive,1.9037546271813857
Kansas,3,2.3622047244094486,4.3478260869565215,1.9230769230769231,2.681992337164751,1.1111111111111112,3.4482758620689653,0,2.9962546816479403,Anxiety,9.62254259501966
Kansas,3,2.3622047244094486,4.3478260869565215,1.9230769230769231,2.681992337164751,1.1111111111111112,3.4482758620689653,0,2.9962546816479403,Depression,7.990825688073395
Kansas,3,2.3622047244094486,4.3478260869565215,1.9230769230769231,2.681992337164751,1.1111111111111112,3.4482758620689653,0,2.9962546816479403,Covid Cases,0.0554576945405755
Kansas,3,2.3622047244094486,4.3478260869565215,1.9230769230769231,2.681992337164751,1.1111111111111112,3.4482758620689653,0,2.9962546816479403,Covid Deaths,0.0861891932951068
Kansas,3,2.3622047244094486,4.3478260869565215,1.9230769230769231,2.681992337164751,1.1111111111111112,3.4482758620689653,0,2.9962546816479403,Negative,3.746397694524496
Kansas,3,2.3622047244094486,4.3478260869565215,1.9230769230769231,2.681992337164751,1.1111111111111112,3.4482758620689653,0,2.9962546816479403,Positive,3.7220843672456576
Kentucky,3,2.8846153846153846,1.627906976744186,3,2.6,1.1320754716981132,3.9156626506024095,1.6853932584269662,2.064516129032258,Anxiety,10.370053475935828
Kentucky,3,2.8846153846153846,1.627906976744186,3,2.6,1.1320754716981132,3.9156626506024095,1.6853932584269662,2.064516129032258,Depression,8.747593582887701
Kentucky,3,2.8846153846153846,1.627906976744186,3,2.6,1.1320754716981132,3.9156626506024095,1.6853932584269662,2.064516129032258,Covid Cases,0.0373272177127864
Kentucky,3,2.8846153846153846,1.627906976744186,3,2.6,1.1320754716981132,3.9156626506024095,1.6853932584269662,2.064516129032258,Covid Deaths,0.121517515832302
Kentucky,3,2.8846153846153846,1.627906976744186,3,2.6,1.1320754716981132,3.9156626506024095,1.6853932584269662,2.064516129032258,Negative,2.8500619578686495
Kentucky,3,2.8846153846153846,1.627906976744186,3,2.6,1.1320754716981132,3.9156626506024095,1.6853932584269662,2.064516129032258,Positive,1.1673151750972763
Louisiana,3,3.537735849056604,2.2388059701492535,5.752212389380531,3.647058823529412,3.76940133037694,3.8602941176470593,3.004291845493562,3.468208092485549,Anxiety,10.868658399098084
Louisiana,3,3.537735849056604,2.2388059701492535,5.752212389380531,3.647058823529412,3.76940133037694,3.8602941176470593,3.004291845493562,3.468208092485549,Depression,9.304396843291997
Louisiana,3,3.537735849056604,2.2388059701492535,5.752212389380531,3.647058823529412,3.76940133037694,3.8602941176470593,3.004291845493562,3.468208092485549,Covid Cases,0.141023351784616
Louisiana,3,3.537735849056604,2.2388059701492535,5.752212389380531,3.647058823529412,3.76940133037694,3.8602941176470593,3.004291845493562,3.468208092485549,Covid Deaths,0.439265058735829
Louisiana,3,3.537735849056604,2.2388059701492535,5.752212389380531,3.647058823529412,3.76940133037694,3.8602941176470593,3.004291845493562,3.468208092485549,Negative,3.0755711775043935
Louisiana,3,3.537735849056604,2.2388059701492535,5.752212389380531,3.647058823529412,3.76940133037694,3.8602941176470593,3.004291845493562,3.468208092485549,Positive,2.8225806451612905
Maine,3,2.6666666666666665,2.769230769230769,3.2051282051282053,2.996845425867508,0.9523809523809524,2.843601895734597,0,1.890547263681592,Anxiety,9.198448610213315
Maine,3,2.6666666666666665,2.769230769230769,3.2051282051282053,2.996845425867508,0.9523809523809524,2.843601895734597,0,1.890547263681592,Depression,7.351648351648351
Maine,3,2.6666666666666665,2.769230769230769,3.2051282051282053,2.996845425867508,0.9523809523809524,2.843601895734597,0,1.890547263681592,Covid Cases,0.063903783762483
Maine,3,2.6666666666666665,2.769230769230769,3.2051282051282053,2.996845425867508,0.9523809523809524,2.843601895734597,0,1.890547263681592,Covid Deaths,0.197911146337002
Maine,3,2.6666666666666665,2.769230769230769,3.2051282051282053,2.996845425867508,0.9523809523809524,2.843601895734597,0,1.890547263681592,Negative,2.811735941320294
Maine,3,2.6666666666666665,2.769230769230769,3.2051282051282053,2.996845425867508,0.9523809523809524,2.843601895734597,0,1.890547263681592,Positive,1.5873015873015872
Maryland,3,0.8,0.9358288770053476,1.2195121951219512,1.9370460048426152,0.87527352297593,1.351351351351351,1.845018450184502,0.9975062344139652,Anxiety,11.380297397769516
Maryland,3,0.8,0.9358288770053476,1.2195121951219512,1.9370460048426152,0.87527352297593,1.351351351351351,1.845018450184502,0.9975062344139652,Depression,9.305576208178438
Maryland,3,0.8,0.9358288770053476,1.2195121951219512,1.9370460048426152,0.87527352297593,1.351351351351351,1.845018450184502,0.9975062344139652,Covid Cases,0.18555114532811
Maryland,3,0.8,0.9358288770053476,1.2195121951219512,1.9370460048426152,0.87527352297593,1.351351351351351,1.845018450184502,0.9975062344139652,Covid Deaths,0.426411410956791
Maryland,3,0.8,0.9358288770053476,1.2195121951219512,1.9370460048426152,0.87527352297593,1.351351351351351,1.845018450184502,0.9975062344139652,Negative,1.6295025728987993
Maryland,3,0.8,0.9358288770053476,1.2195121951219512,1.9370460048426152,0.87527352297593,1.351351351351351,1.845018450184502,0.9975062344139652,Positive,0.8351893095768375
Massachusetts,3,1.6260162601626016,2,1.9374068554396424,1.8155053974484787,1.644398766700925,1.7313019390581716,1.2589928057553956,1.6622922134733158,Anxiety,9.552692604998713
Massachusetts,3,1.6260162601626016,2,1.9374068554396424,1.8155053974484787,1.644398766700925,1.7313019390581716,1.2589928057553956,1.6622922134733158,Depression,7.626900283432105
Massachusetts,3,1.6260162601626016,2,1.9374068554396424,1.8155053974484787,1.644398766700925,1.7313019390581716,1.2589928057553956,1.6622922134733158,Covid Cases,0.277494342123075
Massachusetts,3,1.6260162601626016,2,1.9374068554396424,1.8155053974484787,1.644398766700925,1.7313019390581716,1.2589928057553956,1.6622922134733158,Covid Deaths,0.60371993057291
Massachusetts,3,1.6260162601626016,2,1.9374068554396424,1.8155053974484787,1.644398766700925,1.7313019390581716,1.2589928057553956,1.6622922134733158,Negative,1.7417022674991784
Massachusetts,3,1.6260162601626016,2,1.9374068554396424,1.8155053974484787,1.644398766700925,1.7313019390581716,1.2589928057553956,1.6622922134733158,Positive,1.6425389755011135
Michigan,3,0.9111617312072892,0.7446808510638298,0.5235602094240838,1.020408163265306,0.76103500761035,1.0263929618768328,0.8928571428571429,0.6772009029345373,Anxiety,9.866884079454492
Michigan,3,0.9111617312072892,0.7446808510638298,0.5235602094240838,1.020408163265306,0.76103500761035,1.0263929618768328,0.8928571428571429,0.6772009029345373,Depression,8.213459828046249
Michigan,3,0.9111617312072892,0.7446808510638298,0.5235602094240838,1.020408163265306,0.76103500761035,1.0263929618768328,0.8928571428571429,0.6772009029345373,Covid Cases,0.127302979300915
Michigan,3,0.9111617312072892,0.7446808510638298,0.5235602094240838,1.020408163265306,0.76103500761035,1.0263929618768328,0.8928571428571429,0.6772009029345373,Covid Deaths,0.500992243207936
Michigan,3,0.9111617312072892,0.7446808510638298,0.5235602094240838,1.020408163265306,0.76103500761035,1.0263929618768328,0.8928571428571429,0.6772009029345373,Negative,1.347305389221557
Michigan,3,0.9111617312072892,0.7446808510638298,0.5235602094240838,1.020408163265306,0.76103500761035,1.0263929618768328,0.8928571428571429,0.6772009029345373,Positive,1.0050251256281406
Minnesota,3,4.632152588555858,4.182509505703422,3.703703703703704,3.4024896265560165,2.8400597907324365,3.903903903903904,5.378973105134475,2.885205647636587,Anxiety,10.06184407796102
Minnesota,3,4.632152588555858,4.182509505703422,3.703703703703704,3.4024896265560165,2.8400597907324365,3.903903903903904,5.378973105134475,2.885205647636587,Depression,8.069715142428786
Minnesota,3,4.632152588555858,4.182509505703422,3.703703703703704,3.4024896265560165,2.8400597907324365,3.903903903903904,5.378973105134475,2.885205647636587,Covid Cases,0.0584827915697444
Minnesota,3,4.632152588555858,4.182509505703422,3.703703703703704,3.4024896265560165,2.8400597907324365,3.903903903903904,5.378973105134475,2.885205647636587,Covid Deaths,0.204872741684101
Minnesota,3,4.632152588555858,4.182509505703422,3.703703703703704,3.4024896265560165,2.8400597907324365,3.903903903903904,5.378973105134475,2.885205647636587,Negative,4.101995565410199
Minnesota,3,4.632152588555858,4.182509505703422,3.703703703703704,3.4024896265560165,2.8400597907324365,3.903903903903904,5.378973105134475,2.885205647636587,Positive,2.739148756847872
Mississippi,3,0.9287925696594428,1.1278195488721805,0.4926108374384237,1.669449081803005,2.2284122562674096,2.0202020202020203,1.935483870967742,1.829924650161464,Anxiety,9.589452603471296
Mississippi,3,0.9287925696594428,1.1278195488721805,0.4926108374384237,1.669449081803005,2.2284122562674096,2.0202020202020203,1.935483870967742,1.829924650161464,Depression,8.277703604806408
Mississippi,3,0.9287925696594428,1.1278195488721805,0.4926108374384237,1.669449081803005,2.2284122562674096,2.0202020202020203,1.935483870967742,1.829924650161464,Covid Cases,0.0702578576584991
Mississippi,3,0.9287925696594428,1.1278195488721805,0.4926108374384237,1.669449081803005,2.2284122562674096,2.0202020202020203,1.935483870967742,1.829924650161464,Covid Deaths,0.142599695023335
Mississippi,3,0.9287925696594428,1.1278195488721805,0.4926108374384237,1.669449081803005,2.2284122562674096,2.0202020202020203,1.935483870967742,1.829924650161464,Negative,1.631116687578419
Mississippi,3,0.9287925696594428,1.1278195488721805,0.4926108374384237,1.669449081803005,2.2284122562674096,2.0202020202020203,1.935483870967742,1.829924650161464,Positive,1.5544041450777202
Missouri,3,0.8896797153024911,1.7745302713987474,1.3157894736842106,1.2512030798845044,1.950354609929078,1.818181818181818,2.898550724637681,2.1135265700483092,Anxiety,11.320847708230655
Missouri,3,0.8896797153024911,1.7745302713987474,1.3157894736842106,1.2512030798845044,1.950354609929078,1.818181818181818,2.898550724637681,2.1135265700483092,Depression,9.418925579103009
Missouri,3,0.8896797153024911,1.7745302713987474,1.3157894736842106,1.2512030798845044,1.950354609929078,1.818181818181818,2.898550724637681,2.1135265700483092,Covid Cases,0.0379409497422275
Missouri,3,0.8896797153024911,1.7745302713987474,1.3157894736842106,1.2512030798845044,1.950354609929078,1.818181818181818,2.898550724637681,2.1135265700483092,Covid Deaths,0.135849750252178
